"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"500_1_60_nonlinear_homogeneous",1,5.9453349241,"control",60,500,"nonlinear","homogeneous"
"500_2_60_nonlinear_homogeneous",1,4.3740386166,"control",60,500,"nonlinear","homogeneous"
"500_3_60_nonlinear_homogeneous",1,3.8231047481,"control",60,500,"nonlinear","homogeneous"
"500_4_60_nonlinear_homogeneous",1,4.2098830968,"control",60,500,"nonlinear","homogeneous"
"500_5_60_nonlinear_homogeneous",1,6.4452172992,"control",60,500,"nonlinear","homogeneous"
"500_6_60_nonlinear_homogeneous",1,3.131805443,"control",60,500,"nonlinear","homogeneous"
"500_7_60_nonlinear_homogeneous",1,4.1927977667,"control",60,500,"nonlinear","homogeneous"
"500_8_60_nonlinear_homogeneous",1,4.1170950203,"control",60,500,"nonlinear","homogeneous"
"500_9_60_nonlinear_homogeneous",1,4.6091141646,"control",60,500,"nonlinear","homogeneous"
"500_10_60_nonlinear_homogeneous",1,4.6238831701,"control",60,500,"nonlinear","homogeneous"
"500_11_60_nonlinear_homogeneous",1,4.6560064524,"control",60,500,"nonlinear","homogeneous"
"500_12_60_nonlinear_homogeneous",1,3.7810573114,"control",60,500,"nonlinear","homogeneous"
"500_13_60_nonlinear_homogeneous",1,3.5158210276,"control",60,500,"nonlinear","homogeneous"
"500_14_60_nonlinear_homogeneous",1,4.1757873801,"control",60,500,"nonlinear","homogeneous"
"500_15_60_nonlinear_homogeneous",1,4.4551160628,"control",60,500,"nonlinear","homogeneous"
"500_16_60_nonlinear_homogeneous",1,3.7405754158,"control",60,500,"nonlinear","homogeneous"
"500_17_60_nonlinear_homogeneous",1,5.0754273863,"control",60,500,"nonlinear","homogeneous"
"500_18_60_nonlinear_homogeneous",1,5.0588960924,"control",60,500,"nonlinear","homogeneous"
"500_19_60_nonlinear_homogeneous",1,4.7444872241,"control",60,500,"nonlinear","homogeneous"
"500_20_60_nonlinear_homogeneous",1,2.348645752,"control",60,500,"nonlinear","homogeneous"
"500_21_60_nonlinear_homogeneous",1,4.0427153456,"control",60,500,"nonlinear","homogeneous"
"500_22_60_nonlinear_homogeneous",1,4.641121602,"control",60,500,"nonlinear","homogeneous"
"500_23_60_nonlinear_homogeneous",1,3.8252946005,"control",60,500,"nonlinear","homogeneous"
"500_24_60_nonlinear_homogeneous",1,3.0421198692,"control",60,500,"nonlinear","homogeneous"
"500_25_60_nonlinear_homogeneous",1,3.7547654099,"control",60,500,"nonlinear","homogeneous"
"500_26_60_nonlinear_homogeneous",1,3.6390586815,"control",60,500,"nonlinear","homogeneous"
"500_27_60_nonlinear_homogeneous",1,6.2646682532,"control",60,500,"nonlinear","homogeneous"
"500_28_60_nonlinear_homogeneous",1,2.8438110356,"control",60,500,"nonlinear","homogeneous"
"500_29_60_nonlinear_homogeneous",1,5.8542830487,"control",60,500,"nonlinear","homogeneous"
"500_30_60_nonlinear_homogeneous",1,4.8168644479,"control",60,500,"nonlinear","homogeneous"
"500_31_60_nonlinear_homogeneous",1,3.5976537284,"control",60,500,"nonlinear","homogeneous"
"500_32_60_nonlinear_homogeneous",1,4.0671914353,"control",60,500,"nonlinear","homogeneous"
"500_33_60_nonlinear_homogeneous",1,4.5866298328,"control",60,500,"nonlinear","homogeneous"
"500_34_60_nonlinear_homogeneous",1,5.906379929,"control",60,500,"nonlinear","homogeneous"
"500_35_60_nonlinear_homogeneous",1,4.2939533011,"control",60,500,"nonlinear","homogeneous"
"500_36_60_nonlinear_homogeneous",1,4.5425994593,"control",60,500,"nonlinear","homogeneous"
"500_37_60_nonlinear_homogeneous",1,4.3536977972,"control",60,500,"nonlinear","homogeneous"
"500_38_60_nonlinear_homogeneous",1,0.302436786,"control",60,500,"nonlinear","homogeneous"
"500_39_60_nonlinear_homogeneous",1,3.3655808224,"control",60,500,"nonlinear","homogeneous"
"500_40_60_nonlinear_homogeneous",1,4.6185875013,"control",60,500,"nonlinear","homogeneous"
"500_41_60_nonlinear_homogeneous",1,6.346384318,"control",60,500,"nonlinear","homogeneous"
"500_42_60_nonlinear_homogeneous",1,3.8372537113,"control",60,500,"nonlinear","homogeneous"
"500_43_60_nonlinear_homogeneous",1,4.3827731228,"control",60,500,"nonlinear","homogeneous"
"500_44_60_nonlinear_homogeneous",1,2.693020655,"control",60,500,"nonlinear","homogeneous"
"500_45_60_nonlinear_homogeneous",1,6.2816699445,"control",60,500,"nonlinear","homogeneous"
"500_46_60_nonlinear_homogeneous",1,3.7602781026,"control",60,500,"nonlinear","homogeneous"
"500_47_60_nonlinear_homogeneous",1,4.6920000342,"control",60,500,"nonlinear","homogeneous"
"500_48_60_nonlinear_homogeneous",1,3.9883425985,"control",60,500,"nonlinear","homogeneous"
"500_49_60_nonlinear_homogeneous",1,5.2676814246,"control",60,500,"nonlinear","homogeneous"
"500_50_60_nonlinear_homogeneous",1,5.0960373063,"control",60,500,"nonlinear","homogeneous"
"500_51_60_nonlinear_homogeneous",1,6.3556163697,"control",60,500,"nonlinear","homogeneous"
"500_52_60_nonlinear_homogeneous",1,4.808119477,"control",60,500,"nonlinear","homogeneous"
"500_53_60_nonlinear_homogeneous",1,3.4549784441,"control",60,500,"nonlinear","homogeneous"
"500_54_60_nonlinear_homogeneous",1,2.8954664951,"control",60,500,"nonlinear","homogeneous"
"500_55_60_nonlinear_homogeneous",1,2.6789718199,"control",60,500,"nonlinear","homogeneous"
"500_56_60_nonlinear_homogeneous",1,3.8221029744,"control",60,500,"nonlinear","homogeneous"
"500_57_60_nonlinear_homogeneous",1,3.6512889612,"control",60,500,"nonlinear","homogeneous"
"500_58_60_nonlinear_homogeneous",1,3.7857371638,"control",60,500,"nonlinear","homogeneous"
"500_59_60_nonlinear_homogeneous",1,2.8996435391,"control",60,500,"nonlinear","homogeneous"
"500_60_60_nonlinear_homogeneous",1,5.3135709454,"control",60,500,"nonlinear","homogeneous"
"500_61_60_nonlinear_homogeneous",1,4.0392321207,"control",60,500,"nonlinear","homogeneous"
"500_62_60_nonlinear_homogeneous",1,4.4027909534,"control",60,500,"nonlinear","homogeneous"
"500_63_60_nonlinear_homogeneous",1,3.8671059775,"control",60,500,"nonlinear","homogeneous"
"500_64_60_nonlinear_homogeneous",1,3.4998654936,"control",60,500,"nonlinear","homogeneous"
"500_65_60_nonlinear_homogeneous",1,5.9353921491,"control",60,500,"nonlinear","homogeneous"
"500_66_60_nonlinear_homogeneous",1,3.9312465456,"control",60,500,"nonlinear","homogeneous"
"500_67_60_nonlinear_homogeneous",1,5.6101750627,"control",60,500,"nonlinear","homogeneous"
"500_68_60_nonlinear_homogeneous",1,5.5604788296,"control",60,500,"nonlinear","homogeneous"
"500_69_60_nonlinear_homogeneous",1,1.9691899085,"control",60,500,"nonlinear","homogeneous"
"500_70_60_nonlinear_homogeneous",1,5.8308120419,"control",60,500,"nonlinear","homogeneous"
"500_71_60_nonlinear_homogeneous",1,5.4930728698,"control",60,500,"nonlinear","homogeneous"
"500_72_60_nonlinear_homogeneous",1,4.2707424159,"control",60,500,"nonlinear","homogeneous"
"500_73_60_nonlinear_homogeneous",1,2.559010544,"control",60,500,"nonlinear","homogeneous"
"500_74_60_nonlinear_homogeneous",1,5.2575821991,"control",60,500,"nonlinear","homogeneous"
"500_75_60_nonlinear_homogeneous",1,3.0190178345,"control",60,500,"nonlinear","homogeneous"
"500_76_60_nonlinear_homogeneous",1,5.6585383925,"control",60,500,"nonlinear","homogeneous"
"500_77_60_nonlinear_homogeneous",1,4.9702250512,"control",60,500,"nonlinear","homogeneous"
"500_78_60_nonlinear_homogeneous",1,4.0561471551,"control",60,500,"nonlinear","homogeneous"
"500_79_60_nonlinear_homogeneous",1,4.2279054592,"control",60,500,"nonlinear","homogeneous"
"500_80_60_nonlinear_homogeneous",1,5.3482129237,"control",60,500,"nonlinear","homogeneous"
"500_81_60_nonlinear_homogeneous",1,4.8850704166,"control",60,500,"nonlinear","homogeneous"
"500_82_60_nonlinear_homogeneous",1,3.5004855008,"control",60,500,"nonlinear","homogeneous"
"500_83_60_nonlinear_homogeneous",1,4.6052270447,"control",60,500,"nonlinear","homogeneous"
"500_84_60_nonlinear_homogeneous",1,4.2438133797,"control",60,500,"nonlinear","homogeneous"
"500_85_60_nonlinear_homogeneous",1,3.9768171154,"control",60,500,"nonlinear","homogeneous"
"500_86_60_nonlinear_homogeneous",1,4.6579144138,"control",60,500,"nonlinear","homogeneous"
"500_87_60_nonlinear_homogeneous",1,5.3515841068,"control",60,500,"nonlinear","homogeneous"
"500_88_60_nonlinear_homogeneous",1,5.6718132754,"control",60,500,"nonlinear","homogeneous"
"500_89_60_nonlinear_homogeneous",1,3.1343062972,"control",60,500,"nonlinear","homogeneous"
"500_90_60_nonlinear_homogeneous",1,4.3506572505,"control",60,500,"nonlinear","homogeneous"
"500_91_60_nonlinear_homogeneous",1,3.9918765723,"control",60,500,"nonlinear","homogeneous"
"500_92_60_nonlinear_homogeneous",1,6.3224361288,"control",60,500,"nonlinear","homogeneous"
"500_93_60_nonlinear_homogeneous",1,4.0919092258,"control",60,500,"nonlinear","homogeneous"
"500_94_60_nonlinear_homogeneous",1,4.799079916,"control",60,500,"nonlinear","homogeneous"
"500_95_60_nonlinear_homogeneous",1,4.0386466038,"control",60,500,"nonlinear","homogeneous"
"500_96_60_nonlinear_homogeneous",1,6.7409770317,"control",60,500,"nonlinear","homogeneous"
"500_97_60_nonlinear_homogeneous",1,2.6005666652,"control",60,500,"nonlinear","homogeneous"
"500_98_60_nonlinear_homogeneous",1,4.4652549572,"control",60,500,"nonlinear","homogeneous"
"500_99_60_nonlinear_homogeneous",1,3.3500949132,"control",60,500,"nonlinear","homogeneous"
"500_100_60_nonlinear_homogeneous",1,2.8766560629,"control",60,500,"nonlinear","homogeneous"
"500_101_60_nonlinear_homogeneous",1,3.8718924669,"control",60,500,"nonlinear","homogeneous"
"500_102_60_nonlinear_homogeneous",1,4.025186879,"control",60,500,"nonlinear","homogeneous"
"500_103_60_nonlinear_homogeneous",1,3.8706405911,"control",60,500,"nonlinear","homogeneous"
"500_104_60_nonlinear_homogeneous",1,4.1063626113,"control",60,500,"nonlinear","homogeneous"
"500_105_60_nonlinear_homogeneous",1,3.4669379604,"control",60,500,"nonlinear","homogeneous"
"500_106_60_nonlinear_homogeneous",1,5.6993381933,"control",60,500,"nonlinear","homogeneous"
"500_107_60_nonlinear_homogeneous",1,3.4853047207,"control",60,500,"nonlinear","homogeneous"
"500_108_60_nonlinear_homogeneous",1,2.9554426518,"control",60,500,"nonlinear","homogeneous"
"500_109_60_nonlinear_homogeneous",1,5.2495541859,"control",60,500,"nonlinear","homogeneous"
"500_110_60_nonlinear_homogeneous",1,4.5440219741,"control",60,500,"nonlinear","homogeneous"
"500_111_60_nonlinear_homogeneous",1,5.2755495035,"control",60,500,"nonlinear","homogeneous"
"500_112_60_nonlinear_homogeneous",1,5.4598764596,"control",60,500,"nonlinear","homogeneous"
"500_113_60_nonlinear_homogeneous",1,3.7011571495,"control",60,500,"nonlinear","homogeneous"
"500_114_60_nonlinear_homogeneous",1,3.4984560545,"control",60,500,"nonlinear","homogeneous"
"500_115_60_nonlinear_homogeneous",1,3.5782465239,"control",60,500,"nonlinear","homogeneous"
"500_116_60_nonlinear_homogeneous",1,3.9116110318,"control",60,500,"nonlinear","homogeneous"
"500_117_60_nonlinear_homogeneous",1,4.0158029769,"control",60,500,"nonlinear","homogeneous"
"500_118_60_nonlinear_homogeneous",1,5.6781876005,"control",60,500,"nonlinear","homogeneous"
"500_119_60_nonlinear_homogeneous",1,4.8420643856,"control",60,500,"nonlinear","homogeneous"
"500_120_60_nonlinear_homogeneous",1,4.7175949447,"control",60,500,"nonlinear","homogeneous"
"500_121_60_nonlinear_homogeneous",1,4.3698221496,"control",60,500,"nonlinear","homogeneous"
"500_122_60_nonlinear_homogeneous",1,5.0935571979,"control",60,500,"nonlinear","homogeneous"
"500_123_60_nonlinear_homogeneous",1,3.5070959966,"control",60,500,"nonlinear","homogeneous"
"500_124_60_nonlinear_homogeneous",1,3.6761880376,"control",60,500,"nonlinear","homogeneous"
"500_125_60_nonlinear_homogeneous",1,4.0763957189,"control",60,500,"nonlinear","homogeneous"
"500_126_60_nonlinear_homogeneous",1,3.8101653714,"control",60,500,"nonlinear","homogeneous"
"500_127_60_nonlinear_homogeneous",1,3.9439324161,"control",60,500,"nonlinear","homogeneous"
"500_128_60_nonlinear_homogeneous",1,3.2416357377,"control",60,500,"nonlinear","homogeneous"
"500_129_60_nonlinear_homogeneous",1,3.1889084731,"control",60,500,"nonlinear","homogeneous"
"500_130_60_nonlinear_homogeneous",1,3.5189055063,"control",60,500,"nonlinear","homogeneous"
"500_131_60_nonlinear_homogeneous",1,6.0707007699,"control",60,500,"nonlinear","homogeneous"
"500_132_60_nonlinear_homogeneous",1,5.2186551754,"control",60,500,"nonlinear","homogeneous"
"500_133_60_nonlinear_homogeneous",1,6.4560751186,"control",60,500,"nonlinear","homogeneous"
"500_134_60_nonlinear_homogeneous",1,3.7188836962,"control",60,500,"nonlinear","homogeneous"
"500_135_60_nonlinear_homogeneous",1,4.9994191555,"control",60,500,"nonlinear","homogeneous"
"500_136_60_nonlinear_homogeneous",1,2.7968468294,"control",60,500,"nonlinear","homogeneous"
"500_137_60_nonlinear_homogeneous",1,3.5707338959,"control",60,500,"nonlinear","homogeneous"
"500_138_60_nonlinear_homogeneous",1,3.3156604511,"control",60,500,"nonlinear","homogeneous"
