"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_222_l_ho",1,4,"control",222,101,"l","ho"
"101_2_222_l_ho",1,4,"control",222,101,"l","ho"
"101_3_222_l_ho",1,4,"control",222,101,"l","ho"
"101_4_222_l_ho",1,4,"control",222,101,"l","ho"
"101_5_222_l_ho",1,4,"control",222,101,"l","ho"
"101_6_222_l_ho",1,4,"control",222,101,"l","ho"
"101_7_222_l_ho",1,4,"control",222,101,"l","ho"
"101_8_222_l_ho",1,4,"control",222,101,"l","ho"
"101_9_222_l_ho",1,4,"control",222,101,"l","ho"
"101_10_222_l_ho",1,4,"control",222,101,"l","ho"
"101_11_222_l_ho",1,4,"control",222,101,"l","ho"
"101_12_222_l_ho",1,4,"control",222,101,"l","ho"
"101_13_222_l_ho",1,4,"control",222,101,"l","ho"
"101_14_222_l_ho",1,4,"control",222,101,"l","ho"
"101_15_222_l_ho",1,4,"control",222,101,"l","ho"
"101_16_222_l_ho",1,4,"control",222,101,"l","ho"
"101_17_222_l_ho",1,4,"control",222,101,"l","ho"
"101_18_222_l_ho",1,4,"control",222,101,"l","ho"
"101_19_222_l_ho",1,4,"control",222,101,"l","ho"
"101_20_222_l_ho",1,4,"control",222,101,"l","ho"
"101_21_222_l_ho",1,4,"control",222,101,"l","ho"
"101_22_222_l_ho",1,4,"control",222,101,"l","ho"
"101_23_222_l_ho",1,4,"control",222,101,"l","ho"
"101_24_222_l_ho",1,4,"control",222,101,"l","ho"
"101_25_222_l_ho",1,4,"control",222,101,"l","ho"
"101_26_222_l_ho",1,4,"control",222,101,"l","ho"
"101_27_222_l_ho",1,4,"control",222,101,"l","ho"
"101_28_222_l_ho",1,4,"control",222,101,"l","ho"
"101_29_222_l_ho",1,4,"control",222,101,"l","ho"
"101_30_222_l_ho",1,4,"control",222,101,"l","ho"
"101_31_222_l_ho",1,4,"control",222,101,"l","ho"
"101_32_222_l_ho",1,4,"control",222,101,"l","ho"
"101_33_222_l_ho",1,4,"control",222,101,"l","ho"
"101_34_222_l_ho",1,4,"control",222,101,"l","ho"
"101_35_222_l_ho",1,4,"control",222,101,"l","ho"
"101_36_222_l_ho",1,4,"control",222,101,"l","ho"
"101_37_222_l_ho",1,4,"control",222,101,"l","ho"
"101_38_222_l_ho",1,4,"control",222,101,"l","ho"
"101_39_222_l_ho",1,4,"control",222,101,"l","ho"
"101_40_222_l_ho",1,4,"control",222,101,"l","ho"
"101_41_222_l_ho",1,4,"control",222,101,"l","ho"
"101_42_222_l_ho",1,4,"control",222,101,"l","ho"
"101_43_222_l_ho",1,4,"control",222,101,"l","ho"
"101_44_222_l_ho",1,4,"control",222,101,"l","ho"
"101_45_222_l_ho",1,4,"control",222,101,"l","ho"
"101_46_222_l_ho",1,4,"control",222,101,"l","ho"
"101_47_222_l_ho",1,4,"control",222,101,"l","ho"
"101_48_222_l_ho",1,4,"control",222,101,"l","ho"
"101_49_222_l_ho",1,4,"control",222,101,"l","ho"
"101_50_222_l_ho",1,4,"control",222,101,"l","ho"
"101_1_222_l_ho",2,4.12310794863593,"control",222,101,"l","ho"
"101_2_222_l_ho",2,3.60101868349085,"control",222,101,"l","ho"
"101_3_222_l_ho",2,2.63305643391055,"control",222,101,"l","ho"
"101_4_222_l_ho",2,4.19485848770997,"control",222,101,"l","ho"
