"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"500_251_222_l_he",1,9.14167785821349,"treated",222,500,"l","he"
"500_252_222_l_he",1,7.56681888146961,"treated",222,500,"l","he"
"500_253_222_l_he",1,2.60275408689668,"treated",222,500,"l","he"
"500_254_222_l_he",1,8.14979278602874,"treated",222,500,"l","he"
"500_255_222_l_he",1,2.01526173976025,"treated",222,500,"l","he"
"500_256_222_l_he",1,8.89689773662965,"treated",222,500,"l","he"
"500_257_222_l_he",1,3.95825477080514,"treated",222,500,"l","he"
"500_258_222_l_he",1,2.6772372449576,"treated",222,500,"l","he"
"500_259_222_l_he",1,7.38258039097527,"treated",222,500,"l","he"
"500_260_222_l_he",1,13.5078604391098,"treated",222,500,"l","he"
"500_261_222_l_he",1,5.45833776630742,"treated",222,500,"l","he"
"500_262_222_l_he",1,4.0501957351521,"treated",222,500,"l","he"
"500_263_222_l_he",1,8.81750032600208,"treated",222,500,"l","he"
"500_264_222_l_he",1,7.25419187956568,"treated",222,500,"l","he"
"500_265_222_l_he",1,1.64416932213774,"treated",222,500,"l","he"
"500_266_222_l_he",1,9.2897797486149,"treated",222,500,"l","he"
"500_267_222_l_he",1,4.98541238433416,"treated",222,500,"l","he"
"500_268_222_l_he",1,5.85861727470835,"treated",222,500,"l","he"
"500_269_222_l_he",1,7.31404343892813,"treated",222,500,"l","he"
"500_270_222_l_he",1,4.11440247820779,"treated",222,500,"l","he"
"500_271_222_l_he",1,8.65832809224439,"treated",222,500,"l","he"
"500_272_222_l_he",1,4.35935394262722,"treated",222,500,"l","he"
"500_273_222_l_he",1,9.40308590548167,"treated",222,500,"l","he"
"500_274_222_l_he",1,5.75837452217982,"treated",222,500,"l","he"
"500_275_222_l_he",1,7.0406708642001,"treated",222,500,"l","he"
"500_276_222_l_he",1,8.18342748510421,"treated",222,500,"l","he"
"500_277_222_l_he",1,12.5007823993402,"treated",222,500,"l","he"
"500_278_222_l_he",1,6.13951717595085,"treated",222,500,"l","he"
"500_279_222_l_he",1,6.26586961063265,"treated",222,500,"l","he"
"500_280_222_l_he",1,4.88600944917422,"treated",222,500,"l","he"
"500_281_222_l_he",1,8.63095118754386,"treated",222,500,"l","he"
"500_282_222_l_he",1,11.0229297197597,"treated",222,500,"l","he"
"500_283_222_l_he",1,4.46329568002126,"treated",222,500,"l","he"
"500_284_222_l_he",1,3.69777153251221,"treated",222,500,"l","he"
"500_285_222_l_he",1,1.60598043928927,"treated",222,500,"l","he"
"500_286_222_l_he",1,9.10949629051622,"treated",222,500,"l","he"
"500_287_222_l_he",1,5.38166005802557,"treated",222,500,"l","he"
"500_288_222_l_he",1,10.3897379613088,"treated",222,500,"l","he"
"500_289_222_l_he",1,2.94061211218658,"treated",222,500,"l","he"
"500_290_222_l_he",1,8.26175179827251,"treated",222,500,"l","he"
"500_291_222_l_he",1,6.6825926687593,"treated",222,500,"l","he"
"500_292_222_l_he",1,3.91562744882664,"treated",222,500,"l","he"
"500_293_222_l_he",1,4.43816275646324,"treated",222,500,"l","he"
"500_294_222_l_he",1,5.19720840465881,"treated",222,500,"l","he"
"500_295_222_l_he",1,11.1406474748811,"treated",222,500,"l","he"
"500_296_222_l_he",1,11.6584120614405,"treated",222,500,"l","he"
"500_297_222_l_he",1,3.44185567928084,"treated",222,500,"l","he"
"500_298_222_l_he",1,7.76302948357378,"treated",222,500,"l","he"
"500_299_222_l_he",1,6.47001271210436,"treated",222,500,"l","he"
"500_300_222_l_he",1,3.63640468581001,"treated",222,500,"l","he"
"500_301_222_l_he",1,8.63046571912841,"treated",222,500,"l","he"
"500_302_222_l_he",1,6.23781624851548,"treated",222,500,"l","he"
"500_303_222_l_he",1,10.9500182196185,"treated",222,500,"l","he"
"500_304_222_l_he",1,6.90392072915033,"treated",222,500,"l","he"
"500_305_222_l_he",1,8.43268879327543,"treated",222,500,"l","he"
"500_306_222_l_he",1,3.78647411988348,"treated",222,500,"l","he"
"500_307_222_l_he",1,8.3955432162755,"treated",222,500,"l","he"
"500_308_222_l_he",1,3.4633365207705,"treated",222,500,"l","he"
"500_309_222_l_he",1,9.2167514373047,"treated",222,500,"l","he"
"500_310_222_l_he",1,6.71835160690328,"treated",222,500,"l","he"
