"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_6_222_nl_he",1,3.7569865064,"treated",222,10,"nl","he"
"10_7_222_nl_he",1,10.4714978886,"treated",222,10,"nl","he"
"10_8_222_nl_he",1,10.3890425904,"treated",222,10,"nl","he"
"10_9_222_nl_he",1,4.0191038861,"treated",222,10,"nl","he"
"10_10_222_nl_he",1,3.4374480278,"treated",222,10,"nl","he"
"10_6_222_nl_he",2,4.1347556179,"treated",222,10,"nl","he"
"10_7_222_nl_he",2,12.4689460107,"treated",222,10,"nl","he"
"10_8_222_nl_he",2,10.6879453797,"treated",222,10,"nl","he"
"10_9_222_nl_he",2,2.0666315796,"treated",222,10,"nl","he"
"10_10_222_nl_he",2,2.8351206818,"treated",222,10,"nl","he"
"10_6_222_nl_he",3,4.2943050887,"treated",222,10,"nl","he"
"10_7_222_nl_he",3,13.0562392805,"treated",222,10,"nl","he"
"10_8_222_nl_he",3,11.3189432377,"treated",222,10,"nl","he"
"10_9_222_nl_he",3,0.6655008327,"treated",222,10,"nl","he"
"10_10_222_nl_he",3,3.0383402123,"treated",222,10,"nl","he"
"10_6_222_nl_he",4,3.1909112852,"treated",222,10,"nl","he"
"10_7_222_nl_he",4,12.9321687221,"treated",222,10,"nl","he"
"10_8_222_nl_he",4,10.3224917131,"treated",222,10,"nl","he"
"10_9_222_nl_he",4,2.1463657498,"treated",222,10,"nl","he"
"10_10_222_nl_he",4,3.1814262886,"treated",222,10,"nl","he"
"10_6_222_nl_he",5,2.9226912547,"treated",222,10,"nl","he"
"10_7_222_nl_he",5,13.5918636676,"treated",222,10,"nl","he"
"10_8_222_nl_he",5,9.7821489231,"treated",222,10,"nl","he"
"10_9_222_nl_he",5,3.6683072839,"treated",222,10,"nl","he"
"10_10_222_nl_he",5,4.212318115,"treated",222,10,"nl","he"
"10_6_222_nl_he",6,3.5922313558,"treated",222,10,"nl","he"
"10_7_222_nl_he",6,14.4033976531,"treated",222,10,"nl","he"
"10_8_222_nl_he",6,9.8454046474,"treated",222,10,"nl","he"
"10_9_222_nl_he",6,2.0898201414,"treated",222,10,"nl","he"
"10_10_222_nl_he",6,3.0231011615,"treated",222,10,"nl","he"
"10_6_222_nl_he",7,4.7311670118,"treated",222,10,"nl","he"
"10_7_222_nl_he",7,14.8663703476,"treated",222,10,"nl","he"
"10_8_222_nl_he",7,10.734409357,"treated",222,10,"nl","he"
"10_9_222_nl_he",7,2.290372772,"treated",222,10,"nl","he"
"10_10_222_nl_he",7,3.5039507951,"treated",222,10,"nl","he"
"10_6_222_nl_he",8,4.8204953811,"treated",222,10,"nl","he"
"10_7_222_nl_he",8,13.512648634,"treated",222,10,"nl","he"
"10_8_222_nl_he",8,10.0741598103,"treated",222,10,"nl","he"
"10_9_222_nl_he",8,1.0506595427,"treated",222,10,"nl","he"
"10_10_222_nl_he",8,4.1965602768,"treated",222,10,"nl","he"
"10_6_222_nl_he",9,6.2191751543,"treated",222,10,"nl","he"
"10_7_222_nl_he",9,13.0543289437,"treated",222,10,"nl","he"
"10_8_222_nl_he",9,8.8329032689,"treated",222,10,"nl","he"
"10_9_222_nl_he",9,1.0683765873,"treated",222,10,"nl","he"
"10_10_222_nl_he",9,4.144690541,"treated",222,10,"nl","he"
"10_6_222_nl_he",10,5.3194722218,"treated",222,10,"nl","he"
"10_7_222_nl_he",10,11.6526139347,"treated",222,10,"nl","he"
"10_8_222_nl_he",10,9.584222847,"treated",222,10,"nl","he"
"10_9_222_nl_he",10,2.5869335381,"treated",222,10,"nl","he"
"10_10_222_nl_he",10,2.7960279638,"treated",222,10,"nl","he"
"10_6_222_nl_he",11,4.8672300628,"treated",222,10,"nl","he"
"10_7_222_nl_he",11,11.2876107128,"treated",222,10,"nl","he"
"10_8_222_nl_he",11,7.9854710839,"treated",222,10,"nl","he"
"10_9_222_nl_he",11,4.0024632976,"treated",222,10,"nl","he"
"10_10_222_nl_he",11,2.1247798139,"treated",222,10,"nl","he"
"10_6_222_nl_he",12,4.5007803089,"treated",222,10,"nl","he"
"10_7_222_nl_he",12,10.8332592953,"treated",222,10,"nl","he"
"10_8_222_nl_he",12,6.9378559286,"treated",222,10,"nl","he"
"10_9_222_nl_he",12,4.9539789398,"treated",222,10,"nl","he"
"10_10_222_nl_he",12,2.3036240519,"treated",222,10,"nl","he"
