"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"500_251_60_nl_ho",1,8.2556407427,"treated",60,500,"nl","ho"
"500_252_60_nl_ho",1,12.2858930687,"treated",60,500,"nl","ho"
"500_253_60_nl_ho",1,8.7668349467,"treated",60,500,"nl","ho"
"500_254_60_nl_ho",1,5.5139377684,"treated",60,500,"nl","ho"
"500_255_60_nl_ho",1,6.4735658795,"treated",60,500,"nl","ho"
"500_256_60_nl_ho",1,7.1391072727,"treated",60,500,"nl","ho"
"500_257_60_nl_ho",1,5.7497450863,"treated",60,500,"nl","ho"
"500_258_60_nl_ho",1,3.1274014636,"treated",60,500,"nl","ho"
"500_259_60_nl_ho",1,12.9568538261,"treated",60,500,"nl","ho"
"500_260_60_nl_ho",1,4.6434958645,"treated",60,500,"nl","ho"
"500_261_60_nl_ho",1,3.9155564804,"treated",60,500,"nl","ho"
"500_262_60_nl_ho",1,5.9404332804,"treated",60,500,"nl","ho"
"500_263_60_nl_ho",1,5.8822543331,"treated",60,500,"nl","ho"
"500_264_60_nl_ho",1,10.0352788831,"treated",60,500,"nl","ho"
"500_265_60_nl_ho",1,11.2172437428,"treated",60,500,"nl","ho"
"500_266_60_nl_ho",1,5.8089757973,"treated",60,500,"nl","ho"
"500_267_60_nl_ho",1,4.2951087196,"treated",60,500,"nl","ho"
"500_268_60_nl_ho",1,9.2751960484,"treated",60,500,"nl","ho"
"500_269_60_nl_ho",1,2.6540784097,"treated",60,500,"nl","ho"
"500_270_60_nl_ho",1,1.4899680535,"treated",60,500,"nl","ho"
"500_271_60_nl_ho",1,7.4789043967,"treated",60,500,"nl","ho"
"500_272_60_nl_ho",1,6.7211459392,"treated",60,500,"nl","ho"
"500_273_60_nl_ho",1,11.3197240485,"treated",60,500,"nl","ho"
"500_274_60_nl_ho",1,6.7854703812,"treated",60,500,"nl","ho"
"500_275_60_nl_ho",1,9.4469162696,"treated",60,500,"nl","ho"
"500_276_60_nl_ho",1,4.2247785995,"treated",60,500,"nl","ho"
"500_277_60_nl_ho",1,7.8372204437,"treated",60,500,"nl","ho"
"500_278_60_nl_ho",1,8.056637468,"treated",60,500,"nl","ho"
"500_279_60_nl_ho",1,6.7165986321,"treated",60,500,"nl","ho"
"500_280_60_nl_ho",1,4.8854528312,"treated",60,500,"nl","ho"
"500_281_60_nl_ho",1,5.0224061579,"treated",60,500,"nl","ho"
"500_282_60_nl_ho",1,5.8797096664,"treated",60,500,"nl","ho"
"500_283_60_nl_ho",1,12.6793654746,"treated",60,500,"nl","ho"
"500_284_60_nl_ho",1,3.9068374104,"treated",60,500,"nl","ho"
"500_285_60_nl_ho",1,13.1483718469,"treated",60,500,"nl","ho"
"500_286_60_nl_ho",1,8.3285826582,"treated",60,500,"nl","ho"
"500_287_60_nl_ho",1,12.7609972891,"treated",60,500,"nl","ho"
