"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_2_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_3_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_4_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_5_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_6_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_7_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_8_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_9_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_10_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_11_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_12_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_13_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_14_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_15_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_16_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_17_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_18_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_19_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_20_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_21_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_22_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_23_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_24_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_25_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_26_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_27_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_28_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_29_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_30_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_31_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_32_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_33_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_34_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_35_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_36_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_37_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_38_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_39_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_40_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_41_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_42_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_43_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_44_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_45_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_46_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_47_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_48_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_49_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_50_60_linear_heterogeneous",1,4,"control",60,101,"linear","heterogeneous"
"101_1_60_linear_heterogeneous",2,3.93840005010133,"control",60,101,"linear","heterogeneous"
"101_2_60_linear_heterogeneous",2,3.32619692540727,"control",60,101,"linear","heterogeneous"
"101_3_60_linear_heterogeneous",2,3.24064229794442,"control",60,101,"linear","heterogeneous"
"101_4_60_linear_heterogeneous",2,3.98828757563632,"control",60,101,"linear","heterogeneous"
"101_5_60_linear_heterogeneous",2,5.8110407692538,"control",60,101,"linear","heterogeneous"
"101_6_60_linear_heterogeneous",2,4.27998688793176,"control",60,101,"linear","heterogeneous"
"101_7_60_linear_heterogeneous",2,5.31664736203129,"control",60,101,"linear","heterogeneous"
"101_8_60_linear_heterogeneous",2,2.73861602030339,"control",60,101,"linear","heterogeneous"
"101_9_60_linear_heterogeneous",2,4.55131980029074,"control",60,101,"linear","heterogeneous"
"101_10_60_linear_heterogeneous",2,3.40524047575629,"control",60,101,"linear","heterogeneous"
"101_11_60_linear_heterogeneous",2,3.44821862534069,"control",60,101,"linear","heterogeneous"
"101_12_60_linear_heterogeneous",2,2.94177470266565,"control",60,101,"linear","heterogeneous"
"101_13_60_linear_heterogeneous",2,4.63265740021635,"control",60,101,"linear","heterogeneous"
"101_14_60_linear_heterogeneous",2,4.60320744008973,"control",60,101,"linear","heterogeneous"
"101_15_60_linear_heterogeneous",2,2.55822641830881,"control",60,101,"linear","heterogeneous"
"101_16_60_linear_heterogeneous",2,4.09495186169577,"control",60,101,"linear","heterogeneous"
"101_17_60_linear_heterogeneous",2,3.00196052097773,"control",60,101,"linear","heterogeneous"
"101_18_60_linear_heterogeneous",2,4.99119199623705,"control",60,101,"linear","heterogeneous"
"101_19_60_linear_heterogeneous",2,4.63134893867377,"control",60,101,"linear","heterogeneous"
"101_20_60_linear_heterogeneous",2,4.37975065241757,"control",60,101,"linear","heterogeneous"
"101_21_60_linear_heterogeneous",2,4.99686142156831,"control",60,101,"linear","heterogeneous"
"101_22_60_linear_heterogeneous",2,3.70644097334775,"control",60,101,"linear","heterogeneous"
"101_23_60_linear_heterogeneous",2,4.72183924143436,"control",60,101,"linear","heterogeneous"
"101_24_60_linear_heterogeneous",2,4.32601995156129,"control",60,101,"linear","heterogeneous"
"101_25_60_linear_heterogeneous",2,5.33800636505502,"control",60,101,"linear","heterogeneous"
"101_26_60_linear_heterogeneous",2,4.14385510079184,"control",60,101,"linear","heterogeneous"
"101_27_60_linear_heterogeneous",2,5.37326858847932,"control",60,101,"linear","heterogeneous"
"101_28_60_linear_heterogeneous",2,4.35097782490292,"control",60,101,"linear","heterogeneous"
"101_29_60_linear_heterogeneous",2,3.99607581597452,"control",60,101,"linear","heterogeneous"
"101_30_60_linear_heterogeneous",2,4.23552969394414,"control",60,101,"linear","heterogeneous"
"101_31_60_linear_heterogeneous",2,3.21061390235857,"control",60,101,"linear","heterogeneous"
"101_32_60_linear_heterogeneous",2,3.6013620826949,"control",60,101,"linear","heterogeneous"
"101_33_60_linear_heterogeneous",2,5.37499071607968,"control",60,101,"linear","heterogeneous"
"101_34_60_linear_heterogeneous",2,4.17113316101948,"control",60,101,"linear","heterogeneous"
"101_35_60_linear_heterogeneous",2,2.89091662373263,"control",60,101,"linear","heterogeneous"
"101_36_60_linear_heterogeneous",2,2.97286847522032,"control",60,101,"linear","heterogeneous"
"101_37_60_linear_heterogeneous",2,4.14694045270415,"control",60,101,"linear","heterogeneous"
"101_38_60_linear_heterogeneous",2,4.96353786905864,"control",60,101,"linear","heterogeneous"
"101_39_60_linear_heterogeneous",2,3.97523808506402,"control",60,101,"linear","heterogeneous"
"101_40_60_linear_heterogeneous",2,2.79285070385942,"control",60,101,"linear","heterogeneous"
"101_41_60_linear_heterogeneous",2,3.13356649946712,"control",60,101,"linear","heterogeneous"
"101_42_60_linear_heterogeneous",2,3.66253461972858,"control",60,101,"linear","heterogeneous"
"101_43_60_linear_heterogeneous",2,4.24677534455449,"control",60,101,"linear","heterogeneous"
"101_44_60_linear_heterogeneous",2,4.30803057799154,"control",60,101,"linear","heterogeneous"
"101_45_60_linear_heterogeneous",2,4.75068588064561,"control",60,101,"linear","heterogeneous"
"101_46_60_linear_heterogeneous",2,3.32047329395626,"control",60,101,"linear","heterogeneous"
"101_47_60_linear_heterogeneous",2,4.56053675507563,"control",60,101,"linear","heterogeneous"
"101_48_60_linear_heterogeneous",2,4.23452159409045,"control",60,101,"linear","heterogeneous"
"101_49_60_linear_heterogeneous",2,4.39466378833406,"control",60,101,"linear","heterogeneous"
"101_50_60_linear_heterogeneous",2,4.27257867447644,"control",60,101,"linear","heterogeneous"
"101_1_60_linear_heterogeneous",3,3.38803539391067,"control",60,101,"linear","heterogeneous"
"101_2_60_linear_heterogeneous",3,2.63962845491486,"control",60,101,"linear","heterogeneous"
"101_3_60_linear_heterogeneous",3,3.45033537010399,"control",60,101,"linear","heterogeneous"
"101_4_60_linear_heterogeneous",3,3.95619706105425,"control",60,101,"linear","heterogeneous"
"101_5_60_linear_heterogeneous",3,6.21621709030275,"control",60,101,"linear","heterogeneous"
"101_6_60_linear_heterogeneous",3,2.88286773192297,"control",60,101,"linear","heterogeneous"
"101_7_60_linear_heterogeneous",3,6.34561955346025,"control",60,101,"linear","heterogeneous"
"101_8_60_linear_heterogeneous",3,2.53082823929613,"control",60,101,"linear","heterogeneous"
"101_9_60_linear_heterogeneous",3,4.81945123060468,"control",60,101,"linear","heterogeneous"
