"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_60_nonlinear_heterogeneous",1,2.8925822862,"control",60,101,"nonlinear","heterogeneous"
"101_2_60_nonlinear_heterogeneous",1,3.4088196137,"control",60,101,"nonlinear","heterogeneous"
"101_3_60_nonlinear_heterogeneous",1,4.6591747671,"control",60,101,"nonlinear","heterogeneous"
"101_4_60_nonlinear_heterogeneous",1,3.8512650906,"control",60,101,"nonlinear","heterogeneous"
"101_5_60_nonlinear_heterogeneous",1,4.7851405211,"control",60,101,"nonlinear","heterogeneous"
"101_6_60_nonlinear_heterogeneous",1,3.4969790936,"control",60,101,"nonlinear","heterogeneous"
"101_7_60_nonlinear_heterogeneous",1,4.7714707781,"control",60,101,"nonlinear","heterogeneous"
"101_8_60_nonlinear_heterogeneous",1,4.5101159458,"control",60,101,"nonlinear","heterogeneous"
"101_9_60_nonlinear_heterogeneous",1,4.8526816122,"control",60,101,"nonlinear","heterogeneous"
"101_10_60_nonlinear_heterogeneous",1,2.6290378128,"control",60,101,"nonlinear","heterogeneous"
"101_11_60_nonlinear_heterogeneous",1,3.2537631254,"control",60,101,"nonlinear","heterogeneous"
"101_12_60_nonlinear_heterogeneous",1,4.7870139877,"control",60,101,"nonlinear","heterogeneous"
"101_13_60_nonlinear_heterogeneous",1,7.3933838148,"control",60,101,"nonlinear","heterogeneous"
"101_14_60_nonlinear_heterogeneous",1,2.543116411,"control",60,101,"nonlinear","heterogeneous"
"101_15_60_nonlinear_heterogeneous",1,2.9812123783,"control",60,101,"nonlinear","heterogeneous"
"101_16_60_nonlinear_heterogeneous",1,3.7110080265,"control",60,101,"nonlinear","heterogeneous"
"101_17_60_nonlinear_heterogeneous",1,3.6080524658,"control",60,101,"nonlinear","heterogeneous"
"101_18_60_nonlinear_heterogeneous",1,2.9118982709,"control",60,101,"nonlinear","heterogeneous"
"101_19_60_nonlinear_heterogeneous",1,5.0106313563,"control",60,101,"nonlinear","heterogeneous"
"101_20_60_nonlinear_heterogeneous",1,6.1538921074,"control",60,101,"nonlinear","heterogeneous"
"101_21_60_nonlinear_heterogeneous",1,2.3311740254,"control",60,101,"nonlinear","heterogeneous"
"101_22_60_nonlinear_heterogeneous",1,4.6703126434,"control",60,101,"nonlinear","heterogeneous"
"101_23_60_nonlinear_heterogeneous",1,3.3471669565,"control",60,101,"nonlinear","heterogeneous"
"101_24_60_nonlinear_heterogeneous",1,3.1356429555,"control",60,101,"nonlinear","heterogeneous"
"101_25_60_nonlinear_heterogeneous",1,2.9405022398,"control",60,101,"nonlinear","heterogeneous"
"101_26_60_nonlinear_heterogeneous",1,3.7748274893,"control",60,101,"nonlinear","heterogeneous"
"101_27_60_nonlinear_heterogeneous",1,4.0024097166,"control",60,101,"nonlinear","heterogeneous"
"101_28_60_nonlinear_heterogeneous",1,5.0310379927,"control",60,101,"nonlinear","heterogeneous"
"101_29_60_nonlinear_heterogeneous",1,5.5660622967,"control",60,101,"nonlinear","heterogeneous"
"101_30_60_nonlinear_heterogeneous",1,6.6189052094,"control",60,101,"nonlinear","heterogeneous"
"101_31_60_nonlinear_heterogeneous",1,4.0676430302,"control",60,101,"nonlinear","heterogeneous"
"101_32_60_nonlinear_heterogeneous",1,3.2446026162,"control",60,101,"nonlinear","heterogeneous"
"101_33_60_nonlinear_heterogeneous",1,3.2311963434,"control",60,101,"nonlinear","heterogeneous"
"101_34_60_nonlinear_heterogeneous",1,6.2655742674,"control",60,101,"nonlinear","heterogeneous"
"101_35_60_nonlinear_heterogeneous",1,3.1230271678,"control",60,101,"nonlinear","heterogeneous"
"101_36_60_nonlinear_heterogeneous",1,2.7718197206,"control",60,101,"nonlinear","heterogeneous"
"101_37_60_nonlinear_heterogeneous",1,3.1910004386,"control",60,101,"nonlinear","heterogeneous"
"101_38_60_nonlinear_heterogeneous",1,4.3974226897,"control",60,101,"nonlinear","heterogeneous"
"101_39_60_nonlinear_heterogeneous",1,4.8363803742,"control",60,101,"nonlinear","heterogeneous"
"101_40_60_nonlinear_heterogeneous",1,3.4129752564,"control",60,101,"nonlinear","heterogeneous"
"101_41_60_nonlinear_heterogeneous",1,4.5671985983,"control",60,101,"nonlinear","heterogeneous"
"101_42_60_nonlinear_heterogeneous",1,6.102296791,"control",60,101,"nonlinear","heterogeneous"
"101_43_60_nonlinear_heterogeneous",1,4.1233026893,"control",60,101,"nonlinear","heterogeneous"
"101_44_60_nonlinear_heterogeneous",1,3.0068802379,"control",60,101,"nonlinear","heterogeneous"
"101_45_60_nonlinear_heterogeneous",1,2.9993862384,"control",60,101,"nonlinear","heterogeneous"
"101_46_60_nonlinear_heterogeneous",1,4.1497166663,"control",60,101,"nonlinear","heterogeneous"
"101_47_60_nonlinear_heterogeneous",1,4.2239575355,"control",60,101,"nonlinear","heterogeneous"
"101_48_60_nonlinear_heterogeneous",1,5.4683805978,"control",60,101,"nonlinear","heterogeneous"
"101_49_60_nonlinear_heterogeneous",1,3.1732247757,"control",60,101,"nonlinear","heterogeneous"
"101_50_60_nonlinear_heterogeneous",1,2.9076192201,"control",60,101,"nonlinear","heterogeneous"
"101_1_60_nonlinear_heterogeneous",2,2.2503321492,"control",60,101,"nonlinear","heterogeneous"
