"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"500_1_60_l_ho",1,4,"control",60,500,"l","ho"
"500_2_60_l_ho",1,4,"control",60,500,"l","ho"
"500_3_60_l_ho",1,4,"control",60,500,"l","ho"
"500_4_60_l_ho",1,4,"control",60,500,"l","ho"
"500_5_60_l_ho",1,4,"control",60,500,"l","ho"
"500_6_60_l_ho",1,4,"control",60,500,"l","ho"
"500_7_60_l_ho",1,4,"control",60,500,"l","ho"
"500_8_60_l_ho",1,4,"control",60,500,"l","ho"
"500_9_60_l_ho",1,4,"control",60,500,"l","ho"
"500_10_60_l_ho",1,4,"control",60,500,"l","ho"
"500_11_60_l_ho",1,4,"control",60,500,"l","ho"
"500_12_60_l_ho",1,4,"control",60,500,"l","ho"
"500_13_60_l_ho",1,4,"control",60,500,"l","ho"
"500_14_60_l_ho",1,4,"control",60,500,"l","ho"
"500_15_60_l_ho",1,4,"control",60,500,"l","ho"
"500_16_60_l_ho",1,4,"control",60,500,"l","ho"
"500_17_60_l_ho",1,4,"control",60,500,"l","ho"
"500_18_60_l_ho",1,4,"control",60,500,"l","ho"
"500_19_60_l_ho",1,4,"control",60,500,"l","ho"
"500_20_60_l_ho",1,4,"control",60,500,"l","ho"
"500_21_60_l_ho",1,4,"control",60,500,"l","ho"
"500_22_60_l_ho",1,4,"control",60,500,"l","ho"
"500_23_60_l_ho",1,4,"control",60,500,"l","ho"
"500_24_60_l_ho",1,4,"control",60,500,"l","ho"
"500_25_60_l_ho",1,4,"control",60,500,"l","ho"
"500_26_60_l_ho",1,4,"control",60,500,"l","ho"
"500_27_60_l_ho",1,4,"control",60,500,"l","ho"
"500_28_60_l_ho",1,4,"control",60,500,"l","ho"
"500_29_60_l_ho",1,4,"control",60,500,"l","ho"
"500_30_60_l_ho",1,4,"control",60,500,"l","ho"
"500_31_60_l_ho",1,4,"control",60,500,"l","ho"
"500_32_60_l_ho",1,4,"control",60,500,"l","ho"
"500_33_60_l_ho",1,4,"control",60,500,"l","ho"
"500_34_60_l_ho",1,4,"control",60,500,"l","ho"
"500_35_60_l_ho",1,4,"control",60,500,"l","ho"
"500_36_60_l_ho",1,4,"control",60,500,"l","ho"
"500_37_60_l_ho",1,4,"control",60,500,"l","ho"
"500_38_60_l_ho",1,4,"control",60,500,"l","ho"
"500_39_60_l_ho",1,4,"control",60,500,"l","ho"
"500_40_60_l_ho",1,4,"control",60,500,"l","ho"
"500_41_60_l_ho",1,4,"control",60,500,"l","ho"
"500_42_60_l_ho",1,4,"control",60,500,"l","ho"
"500_43_60_l_ho",1,4,"control",60,500,"l","ho"
"500_44_60_l_ho",1,4,"control",60,500,"l","ho"
"500_45_60_l_ho",1,4,"control",60,500,"l","ho"
"500_46_60_l_ho",1,4,"control",60,500,"l","ho"
"500_47_60_l_ho",1,4,"control",60,500,"l","ho"
"500_48_60_l_ho",1,4,"control",60,500,"l","ho"
"500_49_60_l_ho",1,4,"control",60,500,"l","ho"
"500_50_60_l_ho",1,4,"control",60,500,"l","ho"
"500_51_60_l_ho",1,4,"control",60,500,"l","ho"
"500_52_60_l_ho",1,4,"control",60,500,"l","ho"
"500_53_60_l_ho",1,4,"control",60,500,"l","ho"
"500_54_60_l_ho",1,4,"control",60,500,"l","ho"
"500_55_60_l_ho",1,4,"control",60,500,"l","ho"
"500_56_60_l_ho",1,4,"control",60,500,"l","ho"
"500_57_60_l_ho",1,4,"control",60,500,"l","ho"
"500_58_60_l_ho",1,4,"control",60,500,"l","ho"
"500_59_60_l_ho",1,4,"control",60,500,"l","ho"
"500_60_60_l_ho",1,4,"control",60,500,"l","ho"
"500_61_60_l_ho",1,4,"control",60,500,"l","ho"
"500_62_60_l_ho",1,4,"control",60,500,"l","ho"
"500_63_60_l_ho",1,4,"control",60,500,"l","ho"
"500_64_60_l_ho",1,4,"control",60,500,"l","ho"
"500_65_60_l_ho",1,4,"control",60,500,"l","ho"
"500_66_60_l_ho",1,4,"control",60,500,"l","ho"
"500_67_60_l_ho",1,4,"control",60,500,"l","ho"
"500_68_60_l_ho",1,4,"control",60,500,"l","ho"
"500_69_60_l_ho",1,4,"control",60,500,"l","ho"
"500_70_60_l_ho",1,4,"control",60,500,"l","ho"
"500_71_60_l_ho",1,4,"control",60,500,"l","ho"
"500_72_60_l_ho",1,4,"control",60,500,"l","ho"
"500_73_60_l_ho",1,4,"control",60,500,"l","ho"
"500_74_60_l_ho",1,4,"control",60,500,"l","ho"
"500_75_60_l_ho",1,4,"control",60,500,"l","ho"
"500_76_60_l_ho",1,4,"control",60,500,"l","ho"
"500_77_60_l_ho",1,4,"control",60,500,"l","ho"
