,101_1_222_linear_homogeneous,101_2_222_linear_homogeneous,101_3_222_linear_homogeneous,101_4_222_linear_homogeneous,101_5_222_linear_homogeneous,101_6_222_linear_homogeneous,101_7_222_linear_homogeneous,101_8_222_linear_homogeneous,101_9_222_linear_homogeneous,101_10_222_linear_homogeneous,101_11_222_linear_homogeneous,101_12_222_linear_homogeneous,101_13_222_linear_homogeneous,101_14_222_linear_homogeneous,101_15_222_linear_homogeneous,101_16_222_linear_homogeneous,101_17_222_linear_homogeneous,101_18_222_linear_homogeneous,101_19_222_linear_homogeneous,101_20_222_linear_homogeneous,101_21_222_linear_homogeneous,101_22_222_linear_homogeneous,101_23_222_linear_homogeneous,101_24_222_linear_homogeneous,101_25_222_linear_homogeneous,101_26_222_linear_homogeneous,101_27_222_linear_homogeneous,101_28_222_linear_homogeneous,101_29_222_linear_homogeneous,101_30_222_linear_homogeneous,101_31_222_linear_homogeneous,101_32_222_linear_homogeneous,101_33_222_linear_homogeneous,101_34_222_linear_homogeneous,101_35_222_linear_homogeneous,101_36_222_linear_homogeneous,101_37_222_linear_homogeneous,101_38_222_linear_homogeneous,101_39_222_linear_homogeneous,101_40_222_linear_homogeneous,101_41_222_linear_homogeneous,101_42_222_linear_homogeneous,101_43_222_linear_homogeneous,101_44_222_linear_homogeneous,101_45_222_linear_homogeneous,101_46_222_linear_homogeneous,101_47_222_linear_homogeneous,101_48_222_linear_homogeneous,101_49_222_linear_homogeneous,101_50_222_linear_homogeneous,101_51_222_linear_homogeneous,101_52_222_linear_homogeneous,101_53_222_linear_homogeneous,101_54_222_linear_homogeneous,101_55_222_linear_homogeneous,101_56_222_linear_homogeneous,101_57_222_linear_homogeneous,101_58_222_linear_homogeneous,101_59_222_linear_homogeneous,101_60_222_linear_homogeneous,101_61_222_linear_homogeneous,101_62_222_linear_homogeneous,101_63_222_linear_homogeneous,101_64_222_linear_homogeneous,101_65_222_linear_homogeneous,101_66_222_linear_homogeneous,101_67_222_linear_homogeneous,101_68_222_linear_homogeneous,101_69_222_linear_homogeneous,101_70_222_linear_homogeneous,101_71_222_linear_homogeneous,101_72_222_linear_homogeneous,101_73_222_linear_homogeneous,101_74_222_linear_homogeneous,101_75_222_linear_homogeneous,101_76_222_linear_homogeneous,101_77_222_linear_homogeneous,101_78_222_linear_homogeneous,101_79_222_linear_homogeneous,101_80_222_linear_homogeneous,101_81_222_linear_homogeneous,101_82_222_linear_homogeneous,101_83_222_linear_homogeneous,101_84_222_linear_homogeneous,101_85_222_linear_homogeneous,101_86_222_linear_homogeneous,101_87_222_linear_homogeneous,101_88_222_linear_homogeneous,101_89_222_linear_homogeneous,101_90_222_linear_homogeneous,101_91_222_linear_homogeneous,101_92_222_linear_homogeneous,101_93_222_linear_homogeneous,101_94_222_linear_homogeneous,101_95_222_linear_homogeneous,101_96_222_linear_homogeneous,101_97_222_linear_homogeneous,101_98_222_linear_homogeneous,101_99_222_linear_homogeneous,101_100_222_linear_homogeneous,101_101_222_linear_homogeneous
0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,3.85839439652861,3.92150758675931,4.85531683437722,3.54469162815692,4.54768891239675,4.33404127138775,3.88608049721352,2.27043968441897,5.13095060258298,3.22411459738286,4.31323401000396,3.46375861247268,4.48880839078322,4.16825467058421,4.34397580485894,3.45854219272611,4.24318266329804,3.36592732837203,4.42982908807881,3.93882823705055,4.25560784894389,3.35125372745463,4.48733511990699,4.15303391883966,3.9726944278261,3.41188548870683,3.13777469301166,3.67136258162981,3.01686909541425,3.95786418234063,3.01256205948385,5.2826361256426,5.09236520011712,3.82480055719228,4.18296890595359,3.06808539846064,5.23708353674896,4.25815816736354,4.04764768280059,4.68436313956648,3.94956268522821,3.55912915411416,3.4265693712618,6.03682047516448,4.31332500123905,3.93050361095532,3.67683569097801,4.76045364901823,3.23581407174485,3.65775272758038,2.37279431673485,5.59952446676183,3.01471399231284,2.91317483254134,2.73468256991975,3.94011205808013,4.29480643028137,3.79859837270648,4.55435748582089,4.32598421450655,4.43430418549728,4.13411970848111,3.92081207203882,2.7025213967707,2.12218921594115,5.01639046470255,4.11230674680343,4.82918157065624,4.35540879178642,4.0361272065908,4.60196425802893,4.35436813878595,3.16923987611895,3.42161838363403,3.5292648808104,4.00172766412902,2.78832565492751,3.7260041789935,4.15309792879449,4.76940720255545,5.31024485565043,5.4836215258012,4.53674394588614,4.37672109761408,4.36632821323595,3.22831994674978,3.39045960939945,4.46966150114042,3.96865983653264,4.15546818385337,4.65695317554381,3.39011751777172,3.42203819522112,4.07878559704553,3.96312496399017,5.05073458765358,3.8807942253948,3.91896871819812,3.3975163417408,4.71486847961539,3.70440597942215
2,4.14142843716439,3.80019282885767,5.51004745552815,3.48011918866014,4.23146732676131,4.55276746058379,3.78276738447368,2.87560047565354,6.1557596618319,3.07982428599383,4.59714748265014,4.23743878169028,4.48224581613687,3.83277846114762,5.06706771513905,2.88755199926302,3.7855317435928,3.38021374512954,4.97401168169466,4.0358740158351,4.4111184378673,2.90028461374921,4.83205494468403,4.68462916591661,4.90611841333462,2.9925928756522,3.07525781371915,2.92807501027815,2.62320662109346,4.29635113203849,3.33120367035022,5.87637252779583,5.45779055516246,3.88731139448082,3.93158542049832,2.45726258538056,5.89559683301796,4.24685089486473,5.20957909266726,6.41867342088536,4.39310705186354,3.22527433082787,3.49832713310861,7.18052350074218,3.98530475382092,4.50548244706675,2.86177192613578,5.19360833065058,2.3438125844603,4.37091638547665,1.92939211978545,6.18315518147958,3.02122574412203,2.13543183420863,2.56857597979421,3.59244229988153,4.11447953004893,3.11930174940251,5.02234224076887,3.77902235032507,5.31016139585589,4.30418936089426,3.73476744685565,1.72404327142097,1.52770002278367,4.62967629781475,3.7541290099241,5.05953389679052,4.36848026126471,4.13654853475399,5.20568445499823,4.48898450263702,2.78049744666305,3.32981019678823,3.54413770134768,4.6977849464317,2.67286861569916,4.24204890913003,5.45085263274103,5.11422168886408,6.49262471285674,6.14451328038834,5.48184013512651,3.75304824835183,4.64506934885092,3.15207604107698,3.85698190323362,4.50070461789626,5.25830803635557,3.9134502158971,4.73908281269357,3.68160823839254,3.94303551631128,4.15062872300953,3.95801055433013,5.81660347906757,3.47278788678398,4.11554139557672,3.34246244625449,4.91254762948996,4.60240810952403
3,3.95773848385599,3.92095365633074,5.89365576905849,3.00528752632415,4.05578220268172,4.81364774749859,4.42694304212028,3.34102197533285,6.70921080627701,3.29080886435745,5.42999609392368,4.9024457338983,3.93995530469887,3.66410799588695,5.0611707843075,3.39428513804735,4.62943229325182,2.35882941319178,4.42308259546307,4.49547646882157,4.25891985304089,3.31182060428262,4.9539940066404,5.7898174436926,5.4627869468321,3.6329859359435,3.20103078647823,2.42688374479979,3.52295444893612,4.13739111823481,3.89043948341665,6.26922798843144,5.82871747873748,4.48109984013285,3.36604530971298,1.8459259891927,5.73622708873102,5.13505966277535,5.64568506516922,7.34473030889613,4.8885954355325,3.07301255012423,3.84665965611443,6.54588525913092,4.61625069717883,5.19116367039184,2.27723639418292,5.01711066216066,1.62685699835438,3.83530245399074,2.52556823199198,6.77899628925883,3.64995070818677,1.77325115686794,2.32619365038266,2.66193591656548,3.29704378339333,2.68168876730368,5.39363374969578,3.73866933993193,6.20101286792902,4.43575149030974,3.51480302885191,1.53056381885257,1.55371529250158,4.55873756727008,3.98364278735318,5.37590875767638,4.10096779319246,5.03793838891216,5.81004543392857,4.70000150116812,2.99324483631098,3.32193270115234,3.74423417809689,5.52386640382186,2.55102426363441,3.8034628796017,5.48419825012,5.27199763462104,6.68310402370866,5.78966723731924,6.67044502932688,3.74679555995856,4.6017132548799,4.67952450067294,4.44950338982592,5.03612639052755,5.93367777345598,4.64922360243949,4.62088314556724,4.11831312871726,4.10931990188418,5.11866339025652,3.65758809297303,5.95484903809112,4.13543956230642,4.93330234568771,3.67932731674018,5.56447967698508,5.24215498138507
4,3.41720506328374,3.92462433172057,6.22340141302687,2.82644025554316,3.47154024156215,5.25902938281391,4.29711402310379,3.67236166947569,7.46957888757662,3.96466464240171,5.92927073698874,5.33245904677999,3.55532435333538,3.57381284792349,5.55922690717795,3.65203598256023,5.4087480910534,2.94697974463562,4.51601765806645,4.79353035606013,4.28450295892201,3.50968760374755,5.20421120379835,6.94776659796973,5.90629703791091,4.21490806733919,3.87857456742762,1.69684829259377,4.38066287998118,4.44615066737275,4.60549840302182,6.2716567583869,5.72070953774296,4.09913756884408,3.16634250411966,2.12511801550496,5.58656073033348,5.66196534565749,5.57284441358419,8.04019884319278,4.4247527176769,2.92993437662501,4.22768463709716,6.64956310014208,4.9556454155574,6.16973640457368,1.51783072687886,4.95459534098571,1.76948302690194,3.45770014633538,3.16411443368141,7.18477299512597,4.74805592332935,1.77988275317533,2.19257647008028,2.27958282137113,2.69503500963327,2.51760999211084,6.13451279272339,3.22220452417252,6.60976488583458,5.35421443452832,3.06459144986388,1.58017480436371,1.51256665058608,3.97518838421104,4.49795492772534,5.77699845449127,4.15991954822309,5.49724251225055,6.57604949859498,5.44791058491342,3.42921602065182,2.55260049444254,3.31561793207656,5.1048803224504,2.96414446137827,4.71547753506398,5.51187816193595,5.18945380289137,7.02743646812944,5.1333053564861,7.05049170228354,3.48307339115045,4.48494502938742,5.46891889700196,4.77448072105983,4.41390591725615,6.73046387256354,4.99649314366843,4.83669744110418,4.48416405541842,5.09172388058212,4.61217498301264,3.49199814322766,5.92327726416591,3.83821837843823,5.25929738165558,4.53415200691245,5.18501836648141,6.07444197137446
5,2.81427172731822,3.68626462812956,6.45113562080352,3.11969307571259,3.31894848995304,5.33243106108955,4.77762475703645,3.93976073626249,7.30635635743223,4.912489818956,6.76532823886961,6.10495425351844,3.24008138505138,3.55922702817017,5.00547969393234,3.92117828458666,6.94356611940624,2.74402915677246,4.42881996976422,5.47798795520513,3.83461908251183,3.86557723932905,5.51034592884378,7.50151393811241,6.2238043120666,4.7632846078346,4.53786548713264,1.30855144891182,4.62260555780197,3.68022691543486,5.7292533549356,5.81769438539086,5.75082253802879,5.02193461196622,3.30150575926081,2.18751445334884,5.24409616625461,6.37179762082867,5.60450617404359,8.56618397167043,4.48580927085721,2.91893566963741,5.05150079954588,6.4192352379783,5.087728248767,6.67759771220569,0.927925180669383,4.92813326609112,1.49534285379367,3.00899985197273,3.91275630949086,7.39124604754315,5.34772150963127,1.66882358035483,2.23627149492174,2.06310771975241,2.29389783317331,2.40177978657492,6.20282304871807,3.14410330306165,7.24982713127008,5.69458729444756,2.85138669139054,1.38084415494582,0.987276612285361,3.80647789744432,4.4448699501313,6.32960856500904,4.81651323632402,5.41882404648794,7.37448148211605,5.835818883509,3.82938629884197,2.7631311549443,3.13082849750677,4.81537035371713,3.7692960155802,4.58649353596254,5.24598186139057,5.60042746206727,7.04823564117871,5.35154769783161,7.58381048298426,3.88698486383366,4.51803895716963,6.35016900928893,4.8650152997058,4.49061565924351,6.8661539581119,4.83545721548131,5.71816264304621,4.26892909867932,5.4344139342965,5.43497799002706,3.20930814153137,5.63959020718809,4.13492723720515,5.59583949032929,5.25734496515271,5.4364385393533,7.13703991442467
6,2.91192258771331,3.2129125424483,6.61998682122861,3.08910923425734,2.98831874039118,5.72650208929149,4.65900219615069,4.45925389865134,7.04298214217801,5.88709782271911,7.44689911328521,6.71541981538502,3.07090166082781,3.8216323532822,4.62453907030876,4.15416109800569,7.20679868408203,3.42708616858592,5.09155422748887,5.57337463060989,3.42334562781243,3.95250027423414,6.19367967032828,7.97663366781345,6.07657778171154,5.33552250779399,5.09653709668893,1.30967608226382,5.03200356123895,3.21624152932348,6.29126793579597,4.9479101962346,5.79211666133067,4.85010206447997,3.71432864520818,2.28514005703274,4.89266983693702,6.41786202806546,6.12072280607636,8.8460059562633,4.23548763989951,3.49044765453761,4.97215172490337,6.16443974870452,5.49769469511063,7.40901360205663,0.847688364831147,3.98960835593645,2.25211716648078,2.76322689508444,4.32428480044517,7.15568224239138,5.9807899942941,1.43986847211598,2.71002194228964,1.78379375896155,2.34867839348615,2.09844467773741,6.80415638045948,2.92159866941645,6.96710081051197,5.72544388675409,2.50091284253158,1.31236539316353,0.794251042722276,3.74546509875666,4.83050956848985,6.58894278263891,4.76689740878925,4.81157370543528,8.49816316738792,6.60086719024499,4.69086526050281,3.18394045092494,2.7708359209106,4.57596831536208,4.39027513174114,4.55836574962709,5.85034103275073,5.6891408922535,7.26878986642821,5.02583375203536,7.73089211019719,4.0643474340751,4.09131002488022,7.08781013973851,5.30654949022917,4.38387759589736,6.68481565499259,4.79310946166696,5.82550084415077,3.8317087527999,6.06279483749167,6.40395478921285,3.57023478141112,5.52529527608763,4.18007403520222,4.82979501226513,5.87235758834936,4.63300964012432,7.87186407334647
7,2.76181363173655,2.65363056028774,6.20788742988069,3.3492857221984,2.65140353906046,5.61469256426817,4.98396671849439,4.93824555706855,7.30952359286923,6.69191875962492,8.53117824842723,7.285915620218,2.39676673736775,4.36410172535264,4.00051564638623,5.60859941737093,7.66701445716016,3.49503605698852,5.53908114597806,5.83337330314182,3.11972600374774,3.90560462244509,6.70156781298071,8.21329845973357,6.19881862586252,5.72553847721999,5.42072491380676,2.05539940901003,5.0561461127565,2.47331977457356,7.13134939825984,4.18225875509116,5.38819586233851,4.77828334435712,3.89048020511743,2.20561773365694,3.60728813643171,7.10955309504669,6.7942897442761,8.48320748242413,4.13051923925007,4.35111198040764,5.62649438303061,5.52800695067589,6.21270638194964,7.96761843310164,1.4800969259741,4.09231134666999,2.63127265228684,2.37273006060587,4.99493173593321,7.22915929903427,6.82423849987968,1.4498972147738,3.58267617771901,1.38586441570957,2.71614321872905,2.10321024478276,7.29772123963007,2.0509341244128,7.19898738903967,6.4219974115551,3.13135108991357,1.62263214745984,0.429488949943979,4.05098628225939,4.65927669794613,6.62225497194502,5.25096350525368,4.66325421683953,8.6779766267153,6.95042698818779,5.98742103339192,4.03097326653475,2.68008256411625,4.75871000421144,5.27403660559695,4.594881844581,5.13519083735893,5.88237650047814,6.59780302741536,5.38503473250675,7.13612531993228,3.9061922434533,3.26737689959546,7.4305922186399,5.29213960336048,4.42479940594843,7.19571764847707,4.66296860771474,6.187005776962,4.23501629592871,6.40115746493077,7.64417173018142,4.00649270386767,5.13729301766822,4.98687499937259,4.79134052853245,5.81895079103074,4.31462147134504,7.55766237904025
8,2.58686191997687,3.13445722475626,6.19935378304717,3.50919827027797,2.21193820241781,5.2946492568752,4.97162748329165,5.63317124376655,7.58312333921781,6.84673784906276,9.39807343260722,7.62832153800495,2.68885479501699,4.47445351281502,3.33349581699322,6.55458957956283,7.3975512496695,4.09342933407805,5.76127927765483,5.6093534300305,3.15897381140504,3.24785294141321,7.02121344582394,8.26426758371614,6.37492799905344,5.72067218575044,5.25707569848003,2.71393885217154,4.98936178266454,2.29068444656964,7.48736957655313,4.26118108957738,5.59698227606641,4.57233414780687,3.9771058418591,2.49781025613038,3.0770737661144,7.07481702694287,7.0089329080163,8.6071044559807,3.96791640016483,5.40228188538455,5.27790849309945,5.04205551308919,6.5417099155205,7.83534824394364,1.89943567032899,3.97685751645474,3.28624475925927,2.41657630555043,5.5257489319979,7.14177520315332,7.31385934005419,2.02173274530329,3.918924690148,1.3111855367465,3.33490884517762,2.01086613160836,7.39890453520081,2.3551819081391,6.88854565381754,6.322124519399,3.64959202063454,2.64803408187765,0.204708111630318,4.34892616835067,5.1433376910817,7.10878826886567,5.70404829790351,4.22583735108135,9.11341189550468,6.39945448046401,6.49308035737928,4.76192250067841,3.03719399256723,5.18909260822507,5.98797756756949,4.04126336265274,5.24617454915203,6.32402186317885,6.29610332520901,5.84287155896558,6.00283866047907,4.2621057514236,2.99682139878402,7.5719226078652,5.10721528252475,4.62273693612979,7.55276805283644,4.62064341900348,6.58176034128495,4.40452924201738,5.99700365082852,8.05680065849744,4.53357109527944,4.90260220311596,5.31065919585846,4.24393933004107,5.71240354835854,4.80695795345716,7.22309012514342
9,2.98428539671163,3.07478474198096,5.70046910784208,3.99367990039779,1.91264374248468,5.25825779292348,5.11054430466986,6.18759532611272,7.76344675123861,7.24188971289202,10.2173573158694,7.75038134132485,2.98048304109128,4.10784362226085,3.95173669131689,7.46740076050323,7.5023250653362,4.40781951392602,6.04366596778784,5.2704273065585,3.29168299176337,3.1199884091846,6.78427583404408,8.45785159709216,6.51203685571735,5.81302383006791,4.88288657255837,3.18089791221694,5.56290010830106,3.33364785797074,6.96832495911442,3.88822419830898,5.67837257891494,3.8005202807496,4.52876261922216,3.03799937841695,2.89373088537508,7.58081037045837,7.07831789159497,8.10155323464791,3.47185837938797,7.13493765061603,5.93156763466903,4.83934363189316,6.14998192531303,8.21157026809944,2.62480990477336,4.48683204997229,3.36555289363755,3.12874032105337,6.03540765470895,6.97848066989213,7.6071130068494,3.10155398007079,4.53460460502707,1.63758783369065,3.05017333936099,2.6318724563704,7.37474693014152,2.33945672908393,6.73252574531527,6.16923712077491,4.2877151006212,3.45262349456307,0.869622980797268,4.49634625323693,5.43776136235315,7.277947894715,6.03682229999198,3.94698838744286,9.32639646721675,6.7822585842756,7.25883364681534,5.61933175443732,3.15828455838858,4.91758538064922,6.70877391078628,4.42141239519845,4.88443292252714,6.46795719581888,5.4754085069963,5.57813620905381,5.544786361731,4.01964449450627,3.27888188248332,7.47964598049104,5.35094530583626,5.00666086368741,7.53733563778156,4.7402660649354,6.81017726083197,4.83671031856103,6.39141622803972,8.16587237236009,5.13755825080096,4.57220003106061,4.9367910592643,3.83235961440981,5.66725684133525,4.92585257215767,6.38153162109369
