"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_60_nl_he",1,2.0300164066,"control",60,101,"nl","he"
"101_2_60_nl_he",1,0.8116487332,"control",60,101,"nl","he"
"101_3_60_nl_he",1,1.0598423884,"control",60,101,"nl","he"
"101_4_60_nl_he",1,0.501559172,"control",60,101,"nl","he"
"101_5_60_nl_he",1,1.1033890184,"control",60,101,"nl","he"
"101_6_60_nl_he",1,0.6389871961,"control",60,101,"nl","he"
"101_7_60_nl_he",1,1.040133093,"control",60,101,"nl","he"
"101_8_60_nl_he",1,0.2022839225,"control",60,101,"nl","he"
"101_9_60_nl_he",1,0.7791232748,"control",60,101,"nl","he"
"101_10_60_nl_he",1,0.4727249201,"control",60,101,"nl","he"
"101_11_60_nl_he",1,0.4998832461,"control",60,101,"nl","he"
"101_12_60_nl_he",1,1.4629458675,"control",60,101,"nl","he"
"101_13_60_nl_he",1,2.0155434902,"control",60,101,"nl","he"
"101_14_60_nl_he",1,1.0236034025,"control",60,101,"nl","he"
"101_15_60_nl_he",1,2.0245868066,"control",60,101,"nl","he"
"101_16_60_nl_he",1,1.6197470296,"control",60,101,"nl","he"
"101_17_60_nl_he",1,0.2332492798,"control",60,101,"nl","he"
"101_18_60_nl_he",1,1.1547199348,"control",60,101,"nl","he"
"101_19_60_nl_he",1,1.2111189505,"control",60,101,"nl","he"
"101_20_60_nl_he",1,0.1324650937,"control",60,101,"nl","he"
"101_21_60_nl_he",1,0.6193803048,"control",60,101,"nl","he"
"101_22_60_nl_he",1,0.334577274,"control",60,101,"nl","he"
"101_23_60_nl_he",1,0.6868220647,"control",60,101,"nl","he"
"101_24_60_nl_he",1,0.6289723365,"control",60,101,"nl","he"
"101_25_60_nl_he",1,0.4017573481,"control",60,101,"nl","he"
"101_26_60_nl_he",1,1.6119571641,"control",60,101,"nl","he"
"101_27_60_nl_he",1,0.096350193,"control",60,101,"nl","he"
"101_28_60_nl_he",1,0.3921650914,"control",60,101,"nl","he"
"101_29_60_nl_he",1,1.6250863129,"control",60,101,"nl","he"
"101_30_60_nl_he",1,0.7167226173,"control",60,101,"nl","he"
"101_31_60_nl_he",1,1.9861662655,"control",60,101,"nl","he"
"101_32_60_nl_he",1,1.1032417331,"control",60,101,"nl","he"
"101_33_60_nl_he",1,0.9919936973,"control",60,101,"nl","he"
"101_34_60_nl_he",1,0.9901305098,"control",60,101,"nl","he"
"101_35_60_nl_he",1,1.0337263156,"control",60,101,"nl","he"
"101_36_60_nl_he",1,1.2581997008,"control",60,101,"nl","he"
"101_37_60_nl_he",1,1.3583929716,"control",60,101,"nl","he"
"101_38_60_nl_he",1,0.7753978209,"control",60,101,"nl","he"
"101_39_60_nl_he",1,1.7662470089,"control",60,101,"nl","he"
"101_40_60_nl_he",1,0.5369507014,"control",60,101,"nl","he"
"101_41_60_nl_he",1,0.7369117181,"control",60,101,"nl","he"
"101_42_60_nl_he",1,0.5912351727,"control",60,101,"nl","he"
"101_43_60_nl_he",1,1.1614580686,"control",60,101,"nl","he"
"101_44_60_nl_he",1,0.3360345155,"control",60,101,"nl","he"
"101_45_60_nl_he",1,2.0763627558,"control",60,101,"nl","he"
"101_46_60_nl_he",1,0.8938011696,"control",60,101,"nl","he"
