"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_222_nl_ho",1,0.0358418652,"control",222,101,"nl","ho"
"101_2_222_nl_ho",1,0.4801254445,"control",222,101,"nl","ho"
"101_3_222_nl_ho",1,0.5170604826,"control",222,101,"nl","ho"
"101_4_222_nl_ho",1,0.7144921607,"control",222,101,"nl","ho"
"101_5_222_nl_ho",1,0.4696231937,"control",222,101,"nl","ho"
"101_6_222_nl_ho",1,0.2641229427,"control",222,101,"nl","ho"
"101_7_222_nl_ho",1,2.3670651984,"control",222,101,"nl","ho"
"101_8_222_nl_ho",1,0.3448148263,"control",222,101,"nl","ho"
"101_9_222_nl_ho",1,0.3286788602,"control",222,101,"nl","ho"
"101_10_222_nl_ho",1,1.1888659135,"control",222,101,"nl","ho"
"101_11_222_nl_ho",1,1.2427932153,"control",222,101,"nl","ho"
"101_12_222_nl_ho",1,1.6312122087,"control",222,101,"nl","ho"
"101_13_222_nl_ho",1,0.3955525973,"control",222,101,"nl","ho"
"101_14_222_nl_ho",1,0.3827497597,"control",222,101,"nl","ho"
"101_15_222_nl_ho",1,0.9978245229,"control",222,101,"nl","ho"
"101_16_222_nl_ho",1,0.4614170768,"control",222,101,"nl","ho"
"101_17_222_nl_ho",1,1.007827123,"control",222,101,"nl","ho"
"101_18_222_nl_ho",1,1.0009450286,"control",222,101,"nl","ho"
"101_19_222_nl_ho",1,1.4530969775,"control",222,101,"nl","ho"
"101_20_222_nl_ho",1,1.1048364994,"control",222,101,"nl","ho"
"101_21_222_nl_ho",1,0.1503723639,"control",222,101,"nl","ho"
"101_22_222_nl_ho",1,0.4339433388,"control",222,101,"nl","ho"
"101_23_222_nl_ho",1,0.5547002508,"control",222,101,"nl","ho"
"101_24_222_nl_ho",1,0.1906791226,"control",222,101,"nl","ho"
"101_25_222_nl_ho",1,2.2445685601,"control",222,101,"nl","ho"
"101_26_222_nl_ho",1,3.1163765032,"control",222,101,"nl","ho"
"101_27_222_nl_ho",1,0.6200441222,"control",222,101,"nl","ho"
"101_28_222_nl_ho",1,0.8484121375,"control",222,101,"nl","ho"
"101_29_222_nl_ho",1,0.7985551263,"control",222,101,"nl","ho"
"101_30_222_nl_ho",1,0.9998075233,"control",222,101,"nl","ho"
"101_31_222_nl_ho",1,0.5848895233,"control",222,101,"nl","ho"
"101_32_222_nl_ho",1,1.6371100709,"control",222,101,"nl","ho"
"101_33_222_nl_ho",1,1.2103390877,"control",222,101,"nl","ho"
"101_34_222_nl_ho",1,1.6100137453,"control",222,101,"nl","ho"
"101_35_222_nl_ho",1,1.0892984674,"control",222,101,"nl","ho"
"101_36_222_nl_ho",1,0.4243677168,"control",222,101,"nl","ho"
"101_37_222_nl_ho",1,2.664665596,"control",222,101,"nl","ho"
"101_38_222_nl_ho",1,0.3280712128,"control",222,101,"nl","ho"
"101_39_222_nl_ho",1,2.0080367034,"control",222,101,"nl","ho"
"101_40_222_nl_ho",1,0.3420203852,"control",222,101,"nl","ho"
"101_41_222_nl_ho",1,0.4629021172,"control",222,101,"nl","ho"
"101_42_222_nl_ho",1,1.894556468,"control",222,101,"nl","ho"
"101_43_222_nl_ho",1,1.9613062148,"control",222,101,"nl","ho"
"101_44_222_nl_ho",1,0.598128855,"control",222,101,"nl","ho"
"101_45_222_nl_ho",1,0.034801671,"control",222,101,"nl","ho"
"101_46_222_nl_ho",1,1.6241000353,"control",222,101,"nl","ho"
"101_47_222_nl_ho",1,0.7469098512,"control",222,101,"nl","ho"
"101_48_222_nl_ho",1,1.4905213222,"control",222,101,"nl","ho"
"101_49_222_nl_ho",1,0.7422761129,"control",222,101,"nl","ho"
"101_50_222_nl_ho",1,2.1484710135,"control",222,101,"nl","ho"
"101_1_222_nl_ho",2,0.0982411752,"control",222,101,"nl","ho"
"101_2_222_nl_ho",2,1.812627035,"control",222,101,"nl","ho"
"101_3_222_nl_ho",2,4.2166561834,"control",222,101,"nl","ho"
"101_4_222_nl_ho",2,1.1424041223,"control",222,101,"nl","ho"
"101_5_222_nl_ho",2,2.2310707918,"control",222,101,"nl","ho"
"101_6_222_nl_ho",2,1.5736832987,"control",222,101,"nl","ho"
"101_7_222_nl_ho",2,3.8236316656,"control",222,101,"nl","ho"
"101_8_222_nl_ho",2,1.6176671615,"control",222,101,"nl","ho"
"101_9_222_nl_ho",2,0.8008282912,"control",222,101,"nl","ho"
"101_10_222_nl_ho",2,2.2569975633,"control",222,101,"nl","ho"
"101_11_222_nl_ho",2,1.2894637049,"control",222,101,"nl","ho"
"101_12_222_nl_ho",2,2.1004096174,"control",222,101,"nl","ho"
"101_13_222_nl_ho",2,1.6396440153,"control",222,101,"nl","ho"
