"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_6_60_nl_ho",1,12.83302156,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",1,3.8643961637,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",1,8.6661288168,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",1,10.7319377654,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",1,1.2539295731,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",2,12.4614237298,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",2,5.1424886948,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",2,7.7641078993,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",2,10.1683134303,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",2,2.1259651767,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",3,12.521586098,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",3,5.8315620067,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",3,8.6676647268,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",3,9.5485189326,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",3,2.3299479681,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",4,11.7136304877,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",4,6.2854218713,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",4,9.1336457824,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",4,8.6335222416,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",4,2.0979366792,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",5,11.2953496584,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",5,4.8241331746,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",5,8.3669180923,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",5,7.0487629258,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",5,1.7731771523,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",6,9.3986913817,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",6,3.7461031916,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",6,7.2999359103,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",6,5.741666938,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",6,1.7198253888,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",7,6.9455339873,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",7,2.9390623954,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",7,8.3053236694,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",7,6.832510322,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",7,3.0527449335,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",8,6.4849484298,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",8,3.6904740203,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",8,7.1422222203,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",8,8.8060593953,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",8,3.5725255554,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",9,5.5499238765,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",9,4.4983226899,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",9,4.7876339471,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",9,9.4749253948,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",9,3.2348889048,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",10,6.3299974367,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",10,6.9033596341,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",10,3.8965500487,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",10,10.4323968803,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",10,3.1693308401,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",11,5.0264103724,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",11,8.501113253,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",11,5.7293077002,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",11,9.7044826648,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",11,2.9688231621,"treated",60,10,"nl","ho"
"10_6_60_nl_ho",12,4.6206138017,"treated",60,10,"nl","ho"
"10_7_60_nl_ho",12,9.9888505766,"treated",60,10,"nl","ho"
"10_8_60_nl_ho",12,9.5513235485,"treated",60,10,"nl","ho"
"10_9_60_nl_ho",12,10.5060998409,"treated",60,10,"nl","ho"
"10_10_60_nl_ho",12,2.5732447506,"treated",60,10,"nl","ho"
