"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_1_222_nl_he",1,0.4391453278,"control",222,10,"nl","he"
"10_2_222_nl_he",1,0.5581441528,"control",222,10,"nl","he"
"10_3_222_nl_he",1,1.97875131,"control",222,10,"nl","he"
"10_4_222_nl_he",1,1.1816299468,"control",222,10,"nl","he"
"10_5_222_nl_he",1,1.3096306021,"control",222,10,"nl","he"
"10_1_222_nl_he",2,2.0941964759,"control",222,10,"nl","he"
"10_2_222_nl_he",2,0.9263880982,"control",222,10,"nl","he"
"10_3_222_nl_he",2,3.715941485,"control",222,10,"nl","he"
"10_4_222_nl_he",2,2.3263365576,"control",222,10,"nl","he"
"10_5_222_nl_he",2,2.164118367,"control",222,10,"nl","he"
"10_1_222_nl_he",3,2.7737144203,"control",222,10,"nl","he"
"10_2_222_nl_he",3,1.0988071724,"control",222,10,"nl","he"
"10_3_222_nl_he",3,3.8848828551,"control",222,10,"nl","he"
"10_4_222_nl_he",3,3.8901896305,"control",222,10,"nl","he"
"10_5_222_nl_he",3,2.5922678716,"control",222,10,"nl","he"
"10_1_222_nl_he",4,4.4199957706,"control",222,10,"nl","he"
"10_2_222_nl_he",4,0.2092783846,"control",222,10,"nl","he"
"10_3_222_nl_he",4,3.5719882449,"control",222,10,"nl","he"
"10_4_222_nl_he",4,4.1606678618,"control",222,10,"nl","he"
"10_5_222_nl_he",4,1.7777829512,"control",222,10,"nl","he"
"10_1_222_nl_he",5,6.2259526815,"control",222,10,"nl","he"
"10_2_222_nl_he",5,0.3392528095,"control",222,10,"nl","he"
"10_3_222_nl_he",5,3.9323993895,"control",222,10,"nl","he"
"10_4_222_nl_he",5,5.2750197334,"control",222,10,"nl","he"
"10_5_222_nl_he",5,3.0729356727,"control",222,10,"nl","he"
"10_1_222_nl_he",6,7.8175728933,"control",222,10,"nl","he"
"10_2_222_nl_he",6,1.5032713041,"control",222,10,"nl","he"
"10_3_222_nl_he",6,5.0631922346,"control",222,10,"nl","he"
"10_4_222_nl_he",6,5.2558284089,"control",222,10,"nl","he"
"10_5_222_nl_he",6,5.2921016538,"control",222,10,"nl","he"
"10_1_222_nl_he",7,7.7745633987,"control",222,10,"nl","he"
"10_2_222_nl_he",7,1.2934042058,"control",222,10,"nl","he"
"10_3_222_nl_he",7,6.9022387755,"control",222,10,"nl","he"
"10_4_222_nl_he",7,5.2201155491,"control",222,10,"nl","he"
"10_5_222_nl_he",7,5.1090409727,"control",222,10,"nl","he"
"10_1_222_nl_he",8,8.3782832296,"control",222,10,"nl","he"
"10_2_222_nl_he",8,4.2103905219,"control",222,10,"nl","he"
"10_3_222_nl_he",8,9.0041366224,"control",222,10,"nl","he"
"10_4_222_nl_he",8,6.5979646122,"control",222,10,"nl","he"
"10_5_222_nl_he",8,5.5850815054,"control",222,10,"nl","he"
"10_1_222_nl_he",9,7.8298562406,"control",222,10,"nl","he"
"10_2_222_nl_he",9,7.4651108678,"control",222,10,"nl","he"
"10_3_222_nl_he",9,10.5873756886,"control",222,10,"nl","he"
"10_4_222_nl_he",9,7.9206812659,"control",222,10,"nl","he"
"10_5_222_nl_he",9,5.0831899789,"control",222,10,"nl","he"
"10_1_222_nl_he",10,8.1197760439,"control",222,10,"nl","he"
"10_2_222_nl_he",10,8.886932783,"control",222,10,"nl","he"
"10_3_222_nl_he",10,12.4621283422,"control",222,10,"nl","he"
"10_4_222_nl_he",10,7.6061973375,"control",222,10,"nl","he"
"10_5_222_nl_he",10,4.788382338,"control",222,10,"nl","he"
"10_1_222_nl_he",11,7.2074969001,"control",222,10,"nl","he"
"10_2_222_nl_he",11,9.4137476192,"control",222,10,"nl","he"
"10_3_222_nl_he",11,12.5111532131,"control",222,10,"nl","he"
"10_4_222_nl_he",11,7.3386434651,"control",222,10,"nl","he"
"10_5_222_nl_he",11,3.3186279456,"control",222,10,"nl","he"
"10_1_222_nl_he",12,6.373747019,"control",222,10,"nl","he"
"10_2_222_nl_he",12,10.3622264927,"control",222,10,"nl","he"
"10_3_222_nl_he",12,12.6550555099,"control",222,10,"nl","he"
"10_4_222_nl_he",12,8.4741359588,"control",222,10,"nl","he"
"10_5_222_nl_he",12,2.6075204846,"control",222,10,"nl","he"
"10_1_222_nl_he",13,5.812555231,"control",222,10,"nl","he"
"10_2_222_nl_he",13,10.2609585038,"control",222,10,"nl","he"
"10_3_222_nl_he",13,14.208831761,"control",222,10,"nl","he"
"10_4_222_nl_he",13,8.6612133598,"control",222,10,"nl","he"
"10_5_222_nl_he",13,2.6492503572,"control",222,10,"nl","he"
"10_1_222_nl_he",14,4.9645742148,"control",222,10,"nl","he"
"10_2_222_nl_he",14,9.2153897905,"control",222,10,"nl","he"
"10_3_222_nl_he",14,13.5197087798,"control",222,10,"nl","he"
"10_4_222_nl_he",14,7.8718087893,"control",222,10,"nl","he"
"10_5_222_nl_he",14,3.7273342507,"control",222,10,"nl","he"
"10_1_222_nl_he",15,5.7805303489,"control",222,10,"nl","he"
"10_2_222_nl_he",15,10.573201882,"control",222,10,"nl","he"
"10_3_222_nl_he",15,14.1720820297,"control",222,10,"nl","he"
"10_4_222_nl_he",15,5.9685269454,"control",222,10,"nl","he"
"10_5_222_nl_he",15,7.289405663,"control",222,10,"nl","he"
"10_1_222_nl_he",16,6.0029894212,"control",222,10,"nl","he"
"10_2_222_nl_he",16,11.4654456383,"control",222,10,"nl","he"
"10_3_222_nl_he",16,13.9606860057,"control",222,10,"nl","he"
"10_4_222_nl_he",16,4.6152552615,"control",222,10,"nl","he"
"10_5_222_nl_he",16,9.2485796059,"control",222,10,"nl","he"
"10_1_222_nl_he",17,5.2445205839,"control",222,10,"nl","he"
"10_2_222_nl_he",17,12.6989587156,"control",222,10,"nl","he"
"10_3_222_nl_he",17,13.276536412,"control",222,10,"nl","he"
"10_4_222_nl_he",17,4.0995700008,"control",222,10,"nl","he"
"10_5_222_nl_he",17,10.9869175777,"control",222,10,"nl","he"
"10_1_222_nl_he",18,6.0355159898,"control",222,10,"nl","he"
"10_2_222_nl_he",18,13.9112990307,"control",222,10,"nl","he"
"10_3_222_nl_he",18,11.3890636891,"control",222,10,"nl","he"
"10_4_222_nl_he",18,4.6205486315,"control",222,10,"nl","he"
"10_5_222_nl_he",18,10.4434745637,"control",222,10,"nl","he"
"10_1_222_nl_he",19,5.27922336,"control",222,10,"nl","he"
"10_2_222_nl_he",19,11.7913350442,"control",222,10,"nl","he"
"10_3_222_nl_he",19,10.516807072,"control",222,10,"nl","he"
