"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_1_222_l_he",1,4,"control",222,10,"l","he"
"10_2_222_l_he",1,4,"control",222,10,"l","he"
"10_3_222_l_he",1,4,"control",222,10,"l","he"
"10_4_222_l_he",1,4,"control",222,10,"l","he"
"10_5_222_l_he",1,4,"control",222,10,"l","he"
"10_1_222_l_he",2,4.5603864078481,"control",222,10,"l","he"
"10_2_222_l_he",2,3.12624345859537,"control",222,10,"l","he"
"10_3_222_l_he",2,3.26602111144722,"control",222,10,"l","he"
"10_4_222_l_he",2,3.42623750032248,"control",222,10,"l","he"
"10_5_222_l_he",2,3.27924661228594,"control",222,10,"l","he"
"10_1_222_l_he",3,4.8666068016874,"control",222,10,"l","he"
"10_2_222_l_he",3,3.42392794506942,"control",222,10,"l","he"
"10_3_222_l_he",3,2.5539503180174,"control",222,10,"l","he"
"10_4_222_l_he",3,3.42785911885822,"control",222,10,"l","he"
"10_5_222_l_he",3,3.67056220300121,"control",222,10,"l","he"
"10_1_222_l_he",4,5.43770352525429,"control",222,10,"l","he"
"10_2_222_l_he",4,4.05874086052333,"control",222,10,"l","he"
"10_3_222_l_he",4,3.25632792100089,"control",222,10,"l","he"
"10_4_222_l_he",4,4.71540269224548,"control",222,10,"l","he"
"10_5_222_l_he",4,4.12348362921397,"control",222,10,"l","he"
"10_1_222_l_he",5,5.76397697792425,"control",222,10,"l","he"
"10_2_222_l_he",5,3.7745856032313,"control",222,10,"l","he"
"10_3_222_l_he",5,3.60362972254772,"control",222,10,"l","he"
"10_4_222_l_he",5,4.93824635015744,"control",222,10,"l","he"
"10_5_222_l_he",5,4.45134278331704,"control",222,10,"l","he"
"10_1_222_l_he",6,6.60201122928253,"control",222,10,"l","he"
"10_2_222_l_he",6,3.87233219529095,"control",222,10,"l","he"
"10_3_222_l_he",6,4.47457630829595,"control",222,10,"l","he"
"10_4_222_l_he",6,5.26208014174598,"control",222,10,"l","he"
"10_5_222_l_he",6,4.05469447790763,"control",222,10,"l","he"
"10_1_222_l_he",7,6.8358130961988,"control",222,10,"l","he"
"10_2_222_l_he",7,3.70015256456093,"control",222,10,"l","he"
"10_3_222_l_he",7,4.90326202038151,"control",222,10,"l","he"
"10_4_222_l_he",7,5.30001075504535,"control",222,10,"l","he"
"10_5_222_l_he",7,3.48222690262723,"control",222,10,"l","he"
"10_1_222_l_he",8,6.88542125490271,"control",222,10,"l","he"
"10_2_222_l_he",8,3.34211242132799,"control",222,10,"l","he"
"10_3_222_l_he",8,5.16719741966677,"control",222,10,"l","he"
"10_4_222_l_he",8,5.50923732900619,"control",222,10,"l","he"
"10_5_222_l_he",8,4.07421736856033,"control",222,10,"l","he"
"10_1_222_l_he",9,6.69158927134093,"control",222,10,"l","he"
