"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_1_60_nl_he",1,0.4475470531,"control",60,10,"nl","he"
"10_2_60_nl_he",1,0.9700488199,"control",60,10,"nl","he"
"10_3_60_nl_he",1,1.7611960562,"control",60,10,"nl","he"
"10_4_60_nl_he",1,1.3859123563,"control",60,10,"nl","he"
"10_5_60_nl_he",1,2.1097129564,"control",60,10,"nl","he"
"10_1_60_nl_he",2,2.275121822,"control",60,10,"nl","he"
"10_2_60_nl_he",2,1.6800214544,"control",60,10,"nl","he"
"10_3_60_nl_he",2,2.7405988238,"control",60,10,"nl","he"
"10_4_60_nl_he",2,1.3439331922,"control",60,10,"nl","he"
"10_5_60_nl_he",2,3.5392873061,"control",60,10,"nl","he"
"10_1_60_nl_he",3,2.7108639167,"control",60,10,"nl","he"
"10_2_60_nl_he",3,4.0907493937,"control",60,10,"nl","he"
"10_3_60_nl_he",3,4.3498148489,"control",60,10,"nl","he"
"10_4_60_nl_he",3,2.0362468275,"control",60,10,"nl","he"
"10_5_60_nl_he",3,3.9802565208,"control",60,10,"nl","he"
"10_1_60_nl_he",4,4.5978736414,"control",60,10,"nl","he"
"10_2_60_nl_he",4,4.458018799,"control",60,10,"nl","he"
"10_3_60_nl_he",4,5.4637791248,"control",60,10,"nl","he"
"10_4_60_nl_he",4,1.7776433391,"control",60,10,"nl","he"
"10_5_60_nl_he",4,4.3898478277,"control",60,10,"nl","he"
"10_1_60_nl_he",5,5.2130597344,"control",60,10,"nl","he"
"10_2_60_nl_he",5,3.2012790387,"control",60,10,"nl","he"
"10_3_60_nl_he",5,5.3370553066,"control",60,10,"nl","he"
"10_4_60_nl_he",5,2.6372849773,"control",60,10,"nl","he"
"10_5_60_nl_he",5,4.1034405118,"control",60,10,"nl","he"
"10_1_60_nl_he",6,5.3279367386,"control",60,10,"nl","he"
"10_2_60_nl_he",6,1.9267591851,"control",60,10,"nl","he"
"10_3_60_nl_he",6,5.0329525058,"control",60,10,"nl","he"
"10_4_60_nl_he",6,2.529821542,"control",60,10,"nl","he"
"10_5_60_nl_he",6,5.0365108947,"control",60,10,"nl","he"
"10_1_60_nl_he",7,5.933933557,"control",60,10,"nl","he"
"10_2_60_nl_he",7,1.0640715408,"control",60,10,"nl","he"
"10_3_60_nl_he",7,4.604836506,"control",60,10,"nl","he"
"10_4_60_nl_he",7,3.1850190104,"control",60,10,"nl","he"
"10_5_60_nl_he",7,6.423130796,"control",60,10,"nl","he"
"10_1_60_nl_he",8,6.4772064592,"control",60,10,"nl","he"
"10_2_60_nl_he",8,0.7424857595,"control",60,10,"nl","he"
"10_3_60_nl_he",8,4.4544205313,"control",60,10,"nl","he"
"10_4_60_nl_he",8,2.8577584561,"control",60,10,"nl","he"
"10_5_60_nl_he",8,8.4464764974,"control",60,10,"nl","he"
"10_1_60_nl_he",9,8.194696299,"control",60,10,"nl","he"
"10_2_60_nl_he",9,2.3857956297,"control",60,10,"nl","he"
