"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"10_1_222_nonlinear_homogeneous",1,3.556173782,"control",222,10,"nonlinear","homogeneous"
"10_2_222_nonlinear_homogeneous",1,5.8040821263,"control",222,10,"nonlinear","homogeneous"
"10_3_222_nonlinear_homogeneous",1,2.9927516099,"control",222,10,"nonlinear","homogeneous"
"10_4_222_nonlinear_homogeneous",1,5.4061312633,"control",222,10,"nonlinear","homogeneous"
"10_5_222_nonlinear_homogeneous",1,5.2199715912,"control",222,10,"nonlinear","homogeneous"
"10_1_222_nonlinear_homogeneous",2,3.6947474647,"control",222,10,"nonlinear","homogeneous"
"10_2_222_nonlinear_homogeneous",2,5.9169020085,"control",222,10,"nonlinear","homogeneous"
"10_3_222_nonlinear_homogeneous",2,4.6307295936,"control",222,10,"nonlinear","homogeneous"
"10_4_222_nonlinear_homogeneous",2,4.9607106497,"control",222,10,"nonlinear","homogeneous"
"10_5_222_nonlinear_homogeneous",2,4.0818428862,"control",222,10,"nonlinear","homogeneous"
"10_1_222_nonlinear_homogeneous",3,4.6420447376,"control",222,10,"nonlinear","homogeneous"
"10_2_222_nonlinear_homogeneous",3,6.2784467155,"control",222,10,"nonlinear","homogeneous"
"10_3_222_nonlinear_homogeneous",3,5.552719356,"control",222,10,"nonlinear","homogeneous"
"10_4_222_nonlinear_homogeneous",3,5.241035485,"control",222,10,"nonlinear","homogeneous"
"10_5_222_nonlinear_homogeneous",3,3.6863061706,"control",222,10,"nonlinear","homogeneous"
"10_1_222_nonlinear_homogeneous",4,6.4549770915,"control",222,10,"nonlinear","homogeneous"
"10_2_222_nonlinear_homogeneous",4,6.3055833311,"control",222,10,"nonlinear","homogeneous"
"10_3_222_nonlinear_homogeneous",4,6.5050735352,"control",222,10,"nonlinear","homogeneous"
"10_4_222_nonlinear_homogeneous",4,6.1144715658,"control",222,10,"nonlinear","homogeneous"
"10_5_222_nonlinear_homogeneous",4,4.2866583086,"control",222,10,"nonlinear","homogeneous"
