"series_id","time","value","c_t","time_series_length","amount_of_time_series","dgp","te_intervention"
"101_1_60_l_he",1,4,"control",60,101,"l","he"
"101_2_60_l_he",1,4,"control",60,101,"l","he"
"101_3_60_l_he",1,4,"control",60,101,"l","he"
"101_4_60_l_he",1,4,"control",60,101,"l","he"
"101_5_60_l_he",1,4,"control",60,101,"l","he"
"101_6_60_l_he",1,4,"control",60,101,"l","he"
"101_7_60_l_he",1,4,"control",60,101,"l","he"
"101_8_60_l_he",1,4,"control",60,101,"l","he"
"101_9_60_l_he",1,4,"control",60,101,"l","he"
"101_10_60_l_he",1,4,"control",60,101,"l","he"
"101_11_60_l_he",1,4,"control",60,101,"l","he"
"101_12_60_l_he",1,4,"control",60,101,"l","he"
"101_13_60_l_he",1,4,"control",60,101,"l","he"
"101_14_60_l_he",1,4,"control",60,101,"l","he"
"101_15_60_l_he",1,4,"control",60,101,"l","he"
"101_16_60_l_he",1,4,"control",60,101,"l","he"
"101_17_60_l_he",1,4,"control",60,101,"l","he"
"101_18_60_l_he",1,4,"control",60,101,"l","he"
"101_19_60_l_he",1,4,"control",60,101,"l","he"
"101_20_60_l_he",1,4,"control",60,101,"l","he"
"101_21_60_l_he",1,4,"control",60,101,"l","he"
"101_22_60_l_he",1,4,"control",60,101,"l","he"
"101_23_60_l_he",1,4,"control",60,101,"l","he"
"101_24_60_l_he",1,4,"control",60,101,"l","he"
"101_25_60_l_he",1,4,"control",60,101,"l","he"
"101_26_60_l_he",1,4,"control",60,101,"l","he"
"101_27_60_l_he",1,4,"control",60,101,"l","he"
"101_28_60_l_he",1,4,"control",60,101,"l","he"
"101_29_60_l_he",1,4,"control",60,101,"l","he"
"101_30_60_l_he",1,4,"control",60,101,"l","he"
"101_31_60_l_he",1,4,"control",60,101,"l","he"
"101_32_60_l_he",1,4,"control",60,101,"l","he"
"101_33_60_l_he",1,4,"control",60,101,"l","he"
"101_34_60_l_he",1,4,"control",60,101,"l","he"
"101_35_60_l_he",1,4,"control",60,101,"l","he"
"101_36_60_l_he",1,4,"control",60,101,"l","he"
"101_37_60_l_he",1,4,"control",60,101,"l","he"
"101_38_60_l_he",1,4,"control",60,101,"l","he"
"101_39_60_l_he",1,4,"control",60,101,"l","he"
"101_40_60_l_he",1,4,"control",60,101,"l","he"
"101_41_60_l_he",1,4,"control",60,101,"l","he"
"101_42_60_l_he",1,4,"control",60,101,"l","he"
"101_43_60_l_he",1,4,"control",60,101,"l","he"
"101_44_60_l_he",1,4,"control",60,101,"l","he"
"101_45_60_l_he",1,4,"control",60,101,"l","he"
"101_46_60_l_he",1,4,"control",60,101,"l","he"
"101_47_60_l_he",1,4,"control",60,101,"l","he"
"101_48_60_l_he",1,4,"control",60,101,"l","he"
"101_49_60_l_he",1,4,"control",60,101,"l","he"
"101_50_60_l_he",1,4,"control",60,101,"l","he"
"101_1_60_l_he",2,3.48578117485281,"control",60,101,"l","he"
"101_2_60_l_he",2,3.07804601668663,"control",60,101,"l","he"
"101_3_60_l_he",2,3.99819515816377,"control",60,101,"l","he"
"101_4_60_l_he",2,3.73699223473433,"control",60,101,"l","he"
"101_5_60_l_he",2,4.06642728400678,"control",60,101,"l","he"
"101_6_60_l_he",2,4.51147916609698,"control",60,101,"l","he"
"101_7_60_l_he",2,3.37739756438747,"control",60,101,"l","he"
"101_8_60_l_he",2,3.952543924567,"control",60,101,"l","he"
"101_9_60_l_he",2,3.327666832194,"control",60,101,"l","he"
"101_10_60_l_he",2,3.79151839260377,"control",60,101,"l","he"
"101_11_60_l_he",2,5.78160472068583,"control",60,101,"l","he"
"101_12_60_l_he",2,4.12626114061489,"control",60,101,"l","he"
"101_13_60_l_he",2,3.09254132819399,"control",60,101,"l","he"
"101_14_60_l_he",2,4.53371738936352,"control",60,101,"l","he"
"101_15_60_l_he",2,2.25105117694814,"control",60,101,"l","he"
"101_16_60_l_he",2,3.02945850136564,"control",60,101,"l","he"
"101_17_60_l_he",2,3.8156911461862,"control",60,101,"l","he"
"101_18_60_l_he",2,4.23680412561498,"control",60,101,"l","he"
"101_19_60_l_he",2,2.98515283194797,"control",60,101,"l","he"
"101_20_60_l_he",2,3.89432022899006,"control",60,101,"l","he"
"101_21_60_l_he",2,3.81799246636864,"control",60,101,"l","he"
"101_22_60_l_he",2,3.66772292840346,"control",60,101,"l","he"
"101_23_60_l_he",2,3.66635044532013,"control",60,101,"l","he"
"101_24_60_l_he",2,4.08349194251094,"control",60,101,"l","he"
"101_25_60_l_he",2,4.62361747666606,"control",60,101,"l","he"
"101_26_60_l_he",2,3.93566684833092,"control",60,101,"l","he"
